"id","allLetter","area","firstLetter","onlineTime","peopleNumber","platId","platName","proTime","problemTime","regCapital","status1","status2","type"
"188","hujinsuo3","北京","hjs3","2014-09-01 00:00:00","0","6158","互金所","2014-12","2014-12-01 00:00:00","1000","0","0","停业"
"189","jingzhedai","浙江","jzd2","2014-03-06 00:00:00","0","3275","京浙贷","2014-12","2014-12-01 00:00:00","10000","0","0","提现困难"
"190","","山东","","2014-10-15 00:00:00","0","5796","博华创投","2014-12","2014-12-01 00:00:00","1200","0","1","跑路"
"191","huliandai2","上海","hld4","2014-04-01 00:00:00","0","3766","沪联贷","2014-11","2014-11-30 00:00:00","0","0","1","提现困难"
"192","yinuocaifu","陕西","yncf","2014-11-24 00:00:00","0","3276","一诺财富","2014-11","2014-11-30 00:00:00","1000","0","0","跑路"
"193","haozedai","山东","hzd3","2014-09-18 00:00:00","0","3277","昊泽贷","2014-11","2014-11-28 00:00:00","1000","0","0","提现困难"
"194","xuridai","广东","xrd2","2013-06-05 00:00:00","0","294","旭日贷","2014-11","2014-11-27 00:00:00","500","0","0","提现困难"
"195","dingchengcaifu","浙江","dccf1","2014-09-20 00:00:00","0","3278","鼎诚财富","2014-11","2014-11-27 00:00:00","500","0","0","提现困难"
"196","lianchuangcaifu","浙江","lccf","2013-11-01 00:00:00","0","3279","联创财富","2014-11","2014-11-27 00:00:00","500","0","0","提现困难"
"197","shengangyidai","广东","sgyd","2014-09-22 00:00:00","0","3280","深港易贷","2014-11","2014-11-26 00:00:00","5000","0","0","提现困难"
"198","oujiangdai","浙江","ojd","2014-05-25 00:00:00","0","3281","瓯江贷","2014-11","2014-11-26 00:00:00","1000","0","0","提现困难"
"199","","江西","","2014-09-24 00:00:00","0","5809","创励投资","2014-11","2014-11-26 00:00:00","500","0","1","跑路"
"200","yudicaifu","浙江","ydcf3","2014-11-11 00:00:00","0","3282","雨滴财富","2014-11","2014-11-25 00:00:00","1000","0","0","提现困难"
"201","fangchedai","湖南","fcd2","2014-07-31 00:00:00","0","3283","房车贷","2014-11","2014-11-24 00:00:00","500","0","0","停业"
"202","beibuwancaifu","广西","bbwcf","2014-08-01 00:00:00","0","3676","北部湾财富","2014-11","2014-11-22 00:00:00","1000","0","0","提现困难"
"203","youyidai","广东","yyd7","2014-08-15 00:00:00","0","787","有益贷","2014-11","2014-11-21 00:00:00","1000","0","0","停业"
"204","meidaiwang","广东","mdw","2012-07-13 00:00:00","0","104","美贷网","2014-11","2014-11-21 00:00:00","3000","0","0","提现困难"
"205","yushangchuangtou","重庆","ysct","2013-08-07 00:00:00","0","266","渝商创投","2014-11","2014-11-21 00:00:00","200","0","0","提现困难"
"206","xindacaifu","天津","xdcf","2013-02-21 00:00:00","0","3284","信达财富","2014-11","2014-11-21 00:00:00","500","0","0","提现困难"
"207","zhongrongziben","浙江","zrzb","2012-11-01 00:00:00","0","3285","中融资本","2014-11","2014-11-21 00:00:00","1080","0","0","提现困难"
"208","youqiandai","广西","yqd2","2013-08-06 00:00:00","0","207","有钱贷","2014-11","2014-11-19 00:00:00","1000","0","0","提现困难"
"209","rongjinchuangtou","北京","rjct","2014-11-18 00:00:00","0","3286","荣锦创投","2014-11","2014-11-19 00:00:00","2000","0","0","跑路"
"210","dahuacaifu","山东","dhcf","2014-06-16 00:00:00","0","3287","大华财富","2014-11","2014-11-18 00:00:00","3500","0","0","提现困难"
"211","ledaiwang3","山东","ldw3","2014-11-01 00:00:00","0","3288","乐贷网（鲁）","2014-11","2014-11-18 00:00:00","1980","0","0","提现困难"
"212","aodatianyitouzi","北京","adtytz","2014-09-22 00:00:00","0","4825","澳达天翼投资","2014-11","2014-11-18 00:00:00","0","0","1","跑路"
"213","runtongchuangtou","北京","rtct","2013-12-02 00:00:00","0","3294","润通创投","2014-11","2014-11-17 00:00:00","1000","0","0","提现困难"
"214","zhiyacaifu","浙江","zycf2","2013-07-24 00:00:00","0","3289","致雅财富","2014-11","2014-11-17 00:00:00","1000","0","0","跑路"
"215","hanshuangtouzi","上海","hstz1","2014-01-26 00:00:00","0","3291","翰爽投资","2014-11","2014-11-17 00:00:00","5000","0","0","跑路"
"216","shishibao","安徽","ssb","2014-11-01 00:00:00","0","3292","时时宝","2014-11","2014-11-17 00:00:00","0","0","0","跑路"
"217","wanjingjutouzi","广东","wjjtz","2014-11-01 00:00:00","0","3293","万晶聚投资","2014-11","2014-11-16 00:00:00","100","0","0","跑路"
"218","zhongmaoyirong","浙江","zmyr","2013-08-14 00:00:00","0","224","中贸易融","2014-11","2014-11-14 00:00:00","500","0","0","提现困难"
"219","zhongyuanziben","广东","zyzb1","2014-03-10 00:00:00","0","452","中源资本","2014-11","2014-11-14 00:00:00","1000","0","0","提现困难"
"220","xingfucaifu","福建","xfcf1","2014-10-22 00:00:00","0","3314","幸福财富","2014-11","2014-11-13 00:00:00","1000","0","0","提现困难"
"221","huicaibao","四川","hcb","2014-06-06 00:00:00","0","3316","汇财宝","2014-11","2014-11-12 00:00:00","1000","0","0","停业"
"222","dingruitouzi","陕西","drtz","2014-11-11 00:00:00","0","3317","鼎瑞投资","2014-11","2014-11-12 00:00:00","0","0","0","跑路"
"223","hengrongcaifu","江苏","hrcf2","2013-05-02 00:00:00","0","3319","恒融财富","2014-11","2014-11-10 00:00:00","2000","0","0","提现困难"
"224","jurongtou","广东","jrt","2014-10-30 00:00:00","0","3290","聚融投","2014-11","2014-11-10 00:00:00","8000","0","0","跑路"
"225","yinyindai6","广东","yyd6","2014-11-08 00:00:00","0","3318","银银贷","2014-11","2014-11-10 00:00:00","5000","0","0","跑路"
"226","liyicaifu","湖南","lycf","2014-10-13 00:00:00","0","4674","力意财富","2014-11","2014-11-07 00:00:00","0","0","0","停业"
"227","huixingtong","浙江","hxt1","2014-02-02 00:00:00","0","3320","惠兴通","2014-11","2014-11-06 00:00:00","1000","0","0","提现困难"
"228","minchangdai","福建","mcd","2013-01-11 00:00:00","0","226","闽昌贷","2014-11","2014-11-06 00:00:00","500","0","0","跑路"
"229","jialiancaifu","浙江","jlcf","2014-06-17 00:00:00","0","940","佳联财富","2014-11","2014-11-05 00:00:00","1000","0","0","提现困难"
"230","fuchengdai4","浙江","fcd4","2014-05-23 00:00:00","0","3326","富城贷","2014-11","2014-11-03 00:00:00","1000","0","0","提现困难"
"231","hongrankonggu","浙江","hrkg","2014-10-01 00:00:00","0","3338","泓然控股","2014-10","2014-10-31 00:00:00","5000","0","0","提现困难"
"232","nanhuicaifu","广东","nhcf","2014-10-30 00:00:00","0","3328","南汇财富","2014-10","2014-10-31 00:00:00","500","0","0","跑路"
"233","shangyoudai6","河南","syd6","2014-02-11 00:00:00","0","6189","商友贷","2014-10","2014-10-30 00:00:00","3001","0","0","停业"
"234","taodaibao","浙江","tdb","2013-01-24 00:00:00","0","123","淘贷宝","2014-10","2014-10-28 00:00:00","500","0","0","提现困难"
"235","duertouzi","上海","detz","2014-10-01 00:00:00","0","3339","度尔投资","2014-10","2014-10-28 00:00:00","0","0","0","跑路"
"236","huadongcaifu3","山东","hdcf3","2014-07-22 00:00:00","0","3343","华东财富","2014-10","2014-10-27 00:00:00","1000","0","0","提现困难"
"237","yinfangjinrong","浙江","yfjr1","2013-10-11 00:00:00","0","3342","银坊金融","2014-10","2014-10-27 00:00:00","5000","0","0","跑路"
"238","fengchengyidai2","江苏","fcyd2","2014-10-20 00:00:00","0","6191","凤城易贷","2014-10","2014-10-26 00:00:00","1000","0","0","停业"
"239","yuandudai","山东","ydd3","2014-03-12 00:00:00","0","3352","鸢都贷","2014-10","2014-10-25 00:00:00","220","0","0","提现困难"
"240","jianmingcaifu3","四川","jmcf3","2014-10-01 00:00:00","0","3345","建明财富","2014-10","2014-10-25 00:00:00","5000","0","0","跑路"
"241","anwangperp","安徽","awpep","2014-10-22 00:00:00","0","3348","安旺P2P","2014-10","2014-10-25 00:00:00","11800","0","0","跑路"
"242","zhongfudai","河北","zfd1","2014-10-20 00:00:00","0","3350","众富贷","2014-10","2014-10-25 00:00:00","1000","0","0","跑路"
"243","chaozhuchuangtou","浙江","czct","2014-07-26 00:00:00","0","3353","朝助创投","2014-10","2014-10-24 00:00:00","1000","0","0","跑路"
"244","mingqicaifu","广东","mqcf","2014-07-15 00:00:00","0","730","名启财富","2014-10","2014-10-23 00:00:00","2000","0","0","提现困难"
"245","dehongdai3","海南","dhd3","2014-10-22 00:00:00","0","3360","德鸿贷","2014-10","2014-10-23 00:00:00","1000","0","0","跑路"
"246","jingshangwang","北京","jsw","2014-10-10 00:00:00","0","3361","京商网","2014-10","2014-10-22 00:00:00","0","0","0","跑路"
"247","nongkechengwangdai","北京","nkcwd","2014-10-01 00:00:00","0","3366","农科城网贷","2014-10","2014-10-21 00:00:00","7000","0","0","跑路"
"248","tianchencaifu","山东","tccf","2014-01-12 00:00:00","0","3367","天晨财富","2014-10","2014-10-20 00:00:00","1000","0","0","提现困难"
"249","huijudai","广西","hjd","2013-10-01 00:00:00","0","366","汇聚贷","2014-10","2014-10-20 00:00:00","300","0","0","跑路"
"250","dyijinrong","上海","dyjr","2014-07-31 00:00:00","0","3368","D1金融","2014-10","2014-10-16 00:00:00","11000","0","0","跑路"
"251","wantongcaifu","浙江","wtcf","2013-09-15 00:00:00","0","312","万通财富","2014-10","2014-10-15 00:00:00","500","0","0","提现困难"
"252","caimizhongguo","重庆","cmzg","2014-04-16 00:00:00","0","672","财迷中国","2014-10","2014-10-14 00:00:00","1000","0","0","停业"
"253","xiandaiwang","湖南","xdw9","2013-09-03 00:00:00","0","2238","现贷网","2014-10","2014-10-14 00:00:00","1000","0","0","提现困难"
"254","dingfengtouzi","湖北","dftz","2014-10-01 00:00:00","0","3371","鼎丰投资","2014-10","2014-10-14 00:00:00","0","0","0","跑路"
"255","gaolitouzi","湖北","gltz","2014-10-01 00:00:00","0","3373","高利投资","2014-10","2014-10-14 00:00:00","0","0","0","跑路"
"256","yiyingtouzi2","湖北","yytz2","2014-07-01 00:00:00","0","3375","益盈创新","2014-10","2014-10-14 00:00:00","1500","0","0","跑路"
"257","zhishengdai2","四川","zsd2","2014-10-14 00:00:00","0","3376","致盛贷","2014-10","2014-10-14 00:00:00","5000","0","0","跑路"
"258","nanguap2p","江西","ngp2p","2014-02-07 00:00:00","0","411","南瓜P2P","2014-10","2014-10-13 00:00:00","1000","0","0","提现困难"
"259","anyidai3","广东","ayd3","2014-04-16 00:00:00","0","5181","安宜贷（粤）","2014-10","2014-10-11 00:00:00","0","0","1","停业"
"260","boliya","四川","bly","2013-09-11 00:00:00","0","251","铂利亚","2014-10","2014-10-10 00:00:00","500","0","0","提现困难"
"261","lianxincaifu","山东","lxcf1","2013-08-31 00:00:00","0","289","联信财富","2014-10","2014-10-08 00:00:00","5000","0","0","提现困难"
"262","rutongjinrong","浙江","rtjr","2013-12-21 00:00:00","0","379","如通金融","2014-10","2014-10-08 00:00:00","3000","0","0","提现困难"
"263","zhongyoucaifu3","福建","zycf3","2014-06-10 00:00:00","0","3383","重友财富","2014-10","2014-10-08 00:00:00","1000","0","0","提现困难"
"264","yubangdai4","江西","ybd4","2014-09-29 00:00:00","0","3384","御帮贷","2014-10","2014-10-07 00:00:00","3000","0","0","跑路"
"265","xinyoudai9","广东","xyd9","2014-10-03 00:00:00","0","3385","信优贷","2014-10","2014-10-06 00:00:00","1000","0","0","跑路"
"266","rongyicaifu4","浙江","rycf4","2013-10-10 00:00:00","0","3386","融益财富","2014-10","2014-10-03 00:00:00","1200","0","0","跑路"
"267","xinfengcaifu","上海","xfcf2","2014-10-01 00:00:00","0","3379","信丰财富","2014-10","2014-10-01 00:00:00","0","0","0","跑路"
"268","jintaidatouzi","广东","jtdtz","2014-09-25 00:00:00","0","3396","金泰达投资","2014-10","2014-10-01 00:00:00","0","0","0","跑路"
"269","shangrongcaifu","上海","srcf1","2014-09-29 00:00:00","0","3387","尚融财富","2014-09","2014-09-29 00:00:00","1375","0","0","停业"
"270","hongfudai","北京","hongfd","2014-04-28 00:00:00","0","3767","弘富贷","2014-09","2014-09-29 00:00:00","3000","0","0","提现困难"
"271","suiedai","山东","sed","2014-04-15 00:00:00","0","567","随e贷","2014-09","2014-09-29 00:00:00","1000","0","0","跑路"
"272","jingyudai11","湖南","jyd11","2014-09-28 00:00:00","0","3389","晶玉贷","2014-09","2014-09-28 00:00:00","2000","0","0","跑路"
"273","renshandai4","上海","rsd4","2014-09-28 00:00:00","0","3391","人山贷","2014-09","2014-09-28 00:00:00","0","0","0","跑路"
"274","jinshengdai3","浙江","jsd3","2013-12-18 00:00:00","0","3393","金升贷","2014-09","2014-09-26 00:00:00","500","0","0","提现困难"
"275","mancangying","广东","mcy","2014-09-01 00:00:00","0","3397","满仓赢","2014-09","2014-09-24 00:00:00","500","0","0","跑路"
"276","guoandai","山东","gad","2013-08-26 00:00:00","0","3399","国安贷","2014-09","2014-09-23 00:00:00","1500","0","0","提现困难"
"277","youxindai","四川","yxd11","2014-04-22 00:00:00","0","501","优信贷","2014-09","2014-09-23 00:00:00","1000","0","0","跑路"
"278","wenxinchuangtou","广东","wxct","2014-08-01 00:00:00","0","3401","温心创投","2014-09","2014-09-22 00:00:00","1000","0","0","跑路"
"279","yihaotong","广东","yht","2014-08-04 00:00:00","0","3403","亿豪通","2014-09","2014-09-19 00:00:00","1000","0","0","跑路"
"280","meimeidai5","山东","mmd5","2013-12-03 00:00:00","0","3404","美美贷","2014-09","2014-09-16 00:00:00","500","0","0","提现困难"
"281","hanguoqianzhuang","上海","hgqz","2014-04-24 00:00:00","0","3407","汉国钱庄","2014-09","2014-09-15 00:00:00","1000","0","0","跑路"
"282","qipaoxianjiedai","福建","qpxjd","2012-09-15 00:00:00","0","3398","起跑线借贷","2014-09","2014-09-11 00:00:00","100","0","0","提现困难"
"283","jiangnanchuangtou","江苏","jnct","2013-12-16 00:00:00","0","3411","江南创投","2014-09","2014-09-09 00:00:00","0","0","0","提现困难"
"284","hupaojinrong","上海","fpjr","2014-08-04 00:00:00","0","3408","虎袍金融","2014-09","2014-09-09 00:00:00","500","0","0","跑路"
"285","chuyingdai","湖北","cyd4","2014-06-26 00:00:00","0","3413","楚盈贷","2014-09","2014-09-09 00:00:00","1000","0","0","跑路"
"286","rundadai1","河南","rdd1","2014-01-13 00:00:00","0","3414","润达贷","2014-09","2014-09-07 00:00:00","516","0","0","跑路"
"287","sushangtouzi","上海","sstz","2014-01-01 00:00:00","0","4852","苏商投资","2014-09","2014-09-06 00:00:00","0","0","1","跑路"
"288","yuelitong","广东","ylt","2014-07-04 00:00:00","0","3437","粤利通","2014-09","2014-09-02 00:00:00","100","0","0","跑路"
"289","huanahuiying","北京","hnhy","2014-08-30 00:00:00","0","3438","华纳汇盈","2014-08","2014-08-30 00:00:00","0","0","0","跑路"
"290","huiyantongdai","上海","hytd","2014-08-01 00:00:00","0","3440","慧眼通贷","2014-08","2014-08-29 00:00:00","1000","0","0","停业"
"291","yonghedai3","北京","yhd3","2014-08-28 00:00:00","0","3441","永合贷","2014-08","2014-08-28 00:00:00","48000","0","0","跑路"
"292","hongquantouzi2","上海","hqtz2","2014-04-10 00:00:00","0","4833","虹权投资","2014-08","2014-08-27 00:00:00","0","0","1","跑路"
"293","tuojintouzi2","上海","tjtz2","2014-08-26 00:00:00","0","4807","拓金投资","2014-08","2014-08-26 00:00:00","0","0","1","跑路"
"294","dingyuandai1","广东","dyd1","2014-07-01 00:00:00","0","3442","鼎元贷","2014-08","2014-08-25 00:00:00","5000","0","0","跑路"
"295","shishidai6","广东","ssd6","2014-08-23 00:00:00","0","3443","时时贷","2014-08","2014-08-25 00:00:00","1000","0","0","跑路"
"296","yonglitiancheng","北京","yltc","2014-07-14 00:00:00","0","3444","永利天成","2014-08","2014-08-23 00:00:00","1000","0","0","跑路"
"297","deliying","福建","dly","2014-01-01 00:00:00","0","515","得利盈","2014-08","2014-08-22 00:00:00","100","0","1","跑路"
"298","jinrongyuntong","浙江","jryt","2013-08-08 00:00:00","0","221","锦融运通","2014-08","2014-08-20 00:00:00","2000","0","0","提现困难"
"299","xiangxinwang","湖南","xxw","2014-05-10 00:00:00","0","698","湘信网","2014-08","2014-08-16 00:00:00","1000","0","0","提现困难"
"300","zhongrongcaifu","四川","zrcf1","2013-11-08 00:00:00","0","357","中融财富","2014-08","2014-08-15 00:00:00","1000","0","0","提现困难"
"301","nongyindai","湖南","nyd","2014-02-10 00:00:00","0","413","农银贷","2014-08","2014-08-15 00:00:00","5000","0","0","提现困难"
"302","yaoruitouzi1","上海","yrtz1","2014-08-13 00:00:00","0","3445","尧瑞投资","2014-08","2014-08-13 00:00:00","0","0","0","跑路"
"303","xinbangcaifu","广东","xbcf2","2014-07-01 00:00:00","0","3448","信邦财富","2014-08","2014-08-12 00:00:00","0","0","0","跑路"
"304","shananhecaifu","北京","sahcf","2014-06-14 00:00:00","0","3450","善安合财富","2014-07","2014-07-28 00:00:00","1000","0","0","跑路"
"305","xinglidai1","广西","xld1","2014-05-06 00:00:00","0","3451","兴利贷","2014-07","2014-07-26 00:00:00","0","0","0","跑路"
"306","shuchanglicai","上海","sclc","2014-04-01 00:00:00","0","4851","舒畅理财","2014-07","2014-07-26 00:00:00","0","0","1","跑路"
"307","qunzhongdai","广东","qzd","2014-06-04 00:00:00","0","3454","群众贷","2014-07","2014-07-14 00:00:00","1000","0","0","跑路"
"308","yuxiaqian","广东","yxq","2014-07-01 00:00:00","0","3455","余下钱","2014-07","2014-07-13 00:00:00","100","0","0","跑路"
"309","qilianrongye","湖南","qlry","2014-01-08 00:00:00","0","395","企联融业","2014-07","2014-07-08 00:00:00","1000","0","0","停业"
"310","runhongdai2","四川","rhd2","2014-06-03 00:00:00","0","3458","润宏贷","2014-06","2014-06-30 00:00:00","1000","0","0","跑路"
"311","hengjindai3","浙江","hjd3","2014-06-27 00:00:00","0","3459","恒金贷","2014-06","2014-06-27 00:00:00","0","0","0","跑路"
"312","rongzhiding","浙江","rzd","2013-08-21 00:00:00","0","560","融至鼎","2014-06","2014-06-21 00:00:00","1000","0","1","停业"
"313","hongshengcaifu3","上海","hscf3","2014-06-18 00:00:00","0","3461","洪升财富","2014-06","2014-06-21 00:00:00","500","0","0","跑路"
"314","tianhangxin","广东","thx","2014-04-03 00:00:00","0","478","天行信","2014-06","2014-06-14 00:00:00","2180","0","0","跑路"
"315","kexunwang","广东","kxw","2013-12-01 00:00:00","0","4853","科讯网","2014-06","2014-06-10 00:00:00","5000","0","1","跑路"
"316","kexundai3","广东","kxd3","2013-12-11 00:00:00","0","5857","科迅贷","2014-06","2014-06-10 00:00:00","5000","0","0","跑路"
"317","yongtaidatouzi","广东","ytdtz","2014-05-26 00:00:00","0","3464","永泰达投资","2014-06","2014-06-09 00:00:00","0","0","0","跑路"
"318","yiniandai","贵州","ynd1","2013-08-08 00:00:00","0","3826","宜年贷","2014-06","2014-06-08 00:00:00","10","0","1","停业"
