"id","date","toPay10","toReceive10","wdzjPlatId"
"649","2016-07-31","21.75","26.27","1090"
"650","2016-08-31","19.59","27.29","1090"
"651","2016-09-30","21.15","31.93","1090"
"652","2016-10-31","27.72","38.00","1090"
"653","2016-11-30","37.42","39.84","1090"
"654","2016-12-31","34.29","42.57","1090"
"655","2017-01-31","34.41","40.21","1090"
"656","2017-02-28","35.04","36.25","1090"
"657","2017-03-31","34.15","30.83","1090"
"658","2017-04-30","34.86","21.96","1090"
"659","2017-05-31","10.17","8.39","1090"
"660","2017-06-30","9.11","7.41","1090"
"661","2016-07-31","9.89","88.56","933"
"662","2016-08-31","6.28","87.39","933"
"663","2016-09-30","9.26","86.21","933"
"664","2016-10-31","9.66","82.01","933"
"665","2016-11-30","14.60","90.61","933"
"666","2016-12-31","14.25","91.86","933"
"667","2017-01-31","13.00","75.25","933"
"668","2017-02-28","9.63","62.28","933"
"669","2017-03-31","10.08","41.45","933"
"670","2017-04-30","9.06","34.07","933"
"671","2017-05-31","8.56","28.89","933"
"672","2017-06-30","7.58","27.37","933"
"673","2016-07-31","67.11","87.19","3756"
"674","2016-08-31","59.51","87.88","3756"
"675","2016-09-30","66.46","85.33","3756"
"676","2016-10-31","62.95","78.10","3756"
"677","2016-11-30","65.00","76.06","3756"
"678","2016-12-31","65.19","78.50","3756"
"679","2017-01-31","65.60","78.65","3756"
"680","2017-02-28","64.85","79.28","3756"
"681","2017-03-31","66.60","69.17","3756"
"682","2017-04-30","67.44","68.72","3756"
"683","2017-05-31","70.31","70.52","3756"
"684","2017-06-30","71.76","65.70","3756"
"685","2016-07-31","5.36","3.91","184"
"686","2016-08-31","6.28","4.38","184"
"687","2016-09-30","5.72","4.68","184"
"688","2016-10-31","5.38","3.88","184"
"689","2016-11-30","6.23","7.10","184"
"690","2016-12-31","6.37","7.31","184"
"691","2017-01-31","6.24","7.36","184"
"692","2017-02-28","5.28","6.71","184"
"693","2017-03-31","5.23","6.43","184"
"694","2017-04-30","4.84","7.91","184"
"695","2017-05-31","4.15","11.51","184"
"696","2017-06-30","4.34","11.02","184"
"697","2016-07-31","3.80","13.20","460"
"698","2016-08-31","3.74","14.95","460"
"699","2016-09-30","4.16","19.27","460"
"700","2016-10-31","4.45","21.85","460"
"701","2016-11-30","4.61","26.99","460"
"702","2016-12-31","4.62","29.66","460"
"703","2017-01-31","4.61","23.99","460"
"704","2017-02-28","4.47","22.96","460"
"705","2017-03-31","4.23","20.16","460"
"706","2017-04-30","3.86","18.07","460"
"707","2017-05-31","3.72","15.92","460"
"708","2017-06-30","3.60","15.28","460"
"709","2016-07-31","0.00","0.00","3841"
"710","2016-08-31","0.00","0.00","3841"
"711","2016-09-30","0.00","0.00","3841"
"712","2016-10-31","0.00","0.00","3841"
"713","2016-11-30","0.00","0.00","3841"
"714","2016-12-31","0.00","0.00","3841"
"715","2017-01-31","0.00","0.00","3841"
"716","2017-02-28","0.00","0.00","3841"
"717","2017-03-31","0.00","0.00","3841"
"718","2017-04-30","0.00","0.00","3841"
"719","2017-05-31","2.25","6.26","3841"
"720","2017-06-30","2.07","5.85","3841"
"721","2016-07-31","50.68","98.27","2120"
"722","2016-08-31","52.10","97.76","2120"
"723","2016-09-30","57.63","99.06","2120"
"724","2016-10-31","42.56","77.61","2120"
"725","2016-11-30","35.30","61.54","2120"
"726","2016-12-31","17.16","48.77","2120"
"727","2017-01-31","17.34","49.82","2120"
"728","2017-02-28","15.69","41.32","2120"
"729","2017-03-31","13.36","33.00","2120"
"730","2017-04-30","14.28","33.48","2120"
"731","2017-05-31","16.07","37.87","2120"
"732","2017-06-30","18.29","31.91","2120"
"733","2016-07-31","3.20","51.88","500"
"734","2016-08-31","3.07","49.36","500"
"735","2016-09-30","3.09","47.22","500"
"736","2016-10-31","3.05","63.36","500"
"737","2016-11-30","2.92","49.21","500"
"738","2016-12-31","2.72","59.54","500"
"739","2017-01-31","2.71","49.60","500"
"740","2017-02-28","2.67","48.19","500"
"741","2017-03-31","2.76","57.41","500"
"742","2017-04-30","2.98","53.58","500"
"743","2017-05-31","2.70","38.63","500"
"744","2017-06-30","3.14","43.87","500"
"745","2016-07-31","8.68","4.93","2219"
"746","2016-08-31","8.49","4.52","2219"
"747","2016-09-30","8.39","4.63","2219"
"748","2016-10-31","8.08","3.71","2219"
"749","2016-11-30","8.30","4.62","2219"
"750","2016-12-31","9.70","4.32","2219"
"751","2017-01-31","9.78","6.76","2219"
"752","2017-02-28","8.34","8.33","2219"
"753","2017-03-31","7.78","3.66","2219"
"754","2017-04-30","6.99","3.01","2219"
"755","2017-05-31","5.76","5.24","2219"
"756","2017-06-30","5.69","4.81","2219"
"757","2016-07-31","1.37","17.56","116"
"758","2016-08-31","1.49","16.94","116"
"759","2016-09-30","1.69","18.13","116"
"760","2016-10-31","1.66","20.53","116"
"761","2016-11-30","1.72","28.32","116"
"762","2016-12-31","2.02","37.60","116"
"763","2017-01-31","2.45","43.67","116"
"764","2017-02-28","3.67","54.08","116"
"765","2017-03-31","4.50","61.96","116"
"766","2017-04-30","5.37","68.62","116"
"767","2017-05-31","6.21","74.10","116"
"768","2017-06-30","7.23","79.46","116"
"769","2016-07-31","5.24","40.93","128"
"770","2016-08-31","5.16","43.35","128"
"771","2016-09-30","5.11","40.86","128"
"772","2016-10-31","5.26","34.05","128"
"773","2016-11-30","5.08","32.79","128"
"774","2016-12-31","5.40","31.28","128"
"775","2017-01-31","5.42","28.35","128"
"776","2017-02-28","5.94","24.88","128"
"777","2017-03-31","5.93","22.96","128"
"778","2017-04-30","9.55","18.05","128"
"779","2017-05-31","12.15","15.29","128"
"780","2017-06-30","14.28","13.48","128"
"781","2016-07-31","2.87","10.72","339"
"782","2016-08-31","3.59","2.90","339"
"783","2016-09-30","3.26","23.33","339"
"784","2016-10-31","2.75","16.67","339"
"785","2016-11-30","2.79","12.98","339"
"786","2016-12-31","2.95","9.25","339"
"787","2017-01-31","2.84","5.19","339"
"788","2017-02-28","2.80","3.66","339"
"789","2017-03-31","0.00","0.00","339"
"790","2017-04-30","0.00","0.00","339"
"791","2017-05-31","2.60","12.80","339"
"792","2017-06-30","2.74","13.96","339"
"793","2016-07-31","7.93","75.44","4300"
"794","2016-08-31","6.88","52.82","4300"
"795","2016-09-30","5.75","33.72","4300"
"796","2016-10-31","5.29","24.39","4300"
"797","2016-11-30","6.20","18.63","4300"
"798","2016-12-31","5.67","13.75","4300"
"799","2017-01-31","5.64","11.20","4300"
"800","2017-02-28","5.48","9.88","4300"
"801","2017-03-31","5.36","8.58","4300"
"802","2017-04-30","5.04","7.19","4300"
"803","2017-05-31","5.28","5.51","4300"
"804","2017-06-30","5.43","3.28","4300"
"805","2016-07-31","10.69","22.52","3347"
"806","2016-08-31","11.01","19.64","3347"
"807","2016-09-30","11.02","19.36","3347"
"808","2016-10-31","11.55","27.05","3347"
"809","2016-11-30","10.14","16.59","3347"
"810","2016-12-31","10.32","15.45","3347"
"811","2017-01-31","9.92","14.59","3347"
"812","2017-02-28","9.21","12.79","3347"
"813","2017-03-31","9.25","7.92","3347"
"814","2017-04-30","10.30","7.47","3347"
"815","2017-05-31","11.68","7.27","3347"
"816","2017-06-30","11.31","6.79","3347"
"817","2016-07-31","3.35","5.55","235"
"818","2016-08-31","2.57","5.85","235"
"819","2016-09-30","1.89","5.47","235"
"820","2016-10-31","1.94","4.58","235"
"821","2016-11-30","2.68","3.78","235"
"822","2016-12-31","2.94","3.02","235"
"823","2017-01-31","2.68","2.56","235"
"824","2017-02-28","2.30","2.46","235"
"825","2017-03-31","2.27","2.20","235"
"826","2017-04-30","2.12","1.93","235"
"827","2017-05-31","2.08","1.35","235"
"828","2017-06-30","1.82","1.22","235"
"829","2016-07-31","16.08","100.00","4299"
"830","2016-08-31","15.79","100.00","4299"
"831","2016-09-30","14.77","100.00","4299"
"832","2016-10-31","9.07","100.00","4299"
"833","2016-11-30","8.92","100.00","4299"
"834","2016-12-31","7.70","100.00","4299"
"835","2017-01-31","7.45","100.00","4299"
"836","2017-02-28","5.94","100.00","4299"
"837","2017-03-31","8.36","100.00","4299"
"838","2017-04-30","10.69","100.00","4299"
"839","2017-05-31","6.80","100.00","4299"
"840","2017-06-30","5.91","100.00","4299"
"841","2016-07-31","6.10","22.82","2189"
"842","2016-08-31","6.29","24.02","2189"
"843","2016-09-30","6.31","24.86","2189"
"844","2016-10-31","6.12","20.98","2189"
"845","2016-11-30","5.24","23.49","2189"
"846","2016-12-31","5.50","22.90","2189"
"847","2017-01-31","5.21","23.60","2189"
"848","2017-02-28","5.27","26.10","2189"
"849","2017-03-31","6.26","45.77","2189"
"850","2017-04-30","4.40","23.98","2189"
"851","2017-05-31","4.04","23.16","2189"
"852","2017-06-30","4.19","20.58","2189"
"853","2016-07-31","2.11","3.84","3192"
"854","2016-08-31","1.96","3.60","3192"
"855","2016-09-30","1.86","3.06","3192"
"856","2016-10-31","1.94","2.95","3192"
"857","2016-11-30","2.26","3.17","3192"
"858","2016-12-31","2.44","3.39","3192"
"859","2017-01-31","2.52","3.22","3192"
"860","2017-02-28","2.49","3.19","3192"
"861","2017-03-31","2.53","3.32","3192"
"862","2017-04-30","2.53","3.32","3192"
"863","2017-05-31","2.54","3.36","3192"
"864","2017-06-30","2.19","2.70","3192"
"865","2016-07-31","-100.00","-100.00","3797"
"866","2016-08-31","-100.00","-100.00","3797"
"867","2016-09-30","-100.00","-100.00","3797"
"868","2016-10-31","-100.00","-100.00","3797"
"869","2016-11-30","-100.00","-100.00","3797"
"870","2016-12-31","-100.00","-100.00","3797"
"871","2017-01-31","-100.00","-100.00","3797"
"872","2017-02-28","-100.00","-100.00","3797"
"873","2017-03-31","-100.00","-100.00","3797"
"874","2017-04-30","-100.00","-100.00","3797"
"875","2017-05-31","-100.00","-100.00","3797"
"876","2017-06-30","6.28","3.32","3797"
"877","2016-07-31","0.00","0.00","165"
"878","2016-08-31","0.00","0.00","165"
"879","2016-09-30","0.00","0.00","165"
"880","2016-10-31","0.00","0.00","165"
"881","2016-11-30","0.00","0.00","165"
"882","2016-12-31","0.00","0.00","165"
"883","2017-01-31","0.00","0.00","165"
"884","2017-02-28","0.00","0.00","165"
"885","2017-03-31","0.00","0.00","165"
"886","2017-04-30","0.00","0.00","165"
"887","2017-05-31","2.76","7.38","165"
"888","2017-06-30","2.82","6.36","165"
"889","2016-07-31","6.48","33.38","623"
"890","2016-08-31","6.41","35.73","623"
"891","2016-09-30","5.38","37.14","623"
"892","2016-10-31","5.26","35.75","623"
"893","2016-11-30","5.07","32.83","623"
"894","2016-12-31","4.82","29.11","623"
"895","2017-01-31","4.59","26.29","623"
"896","2017-02-28","4.56","21.42","623"
"897","2017-03-31","3.88","13.23","623"
"898","2017-04-30","3.65","11.68","623"
"899","2017-05-31","3.41","15.44","623"
"900","2017-06-30","3.37","13.63","623"
"901","2016-07-31","3.35","53.35","629"
"902","2016-08-31","3.47","49.96","629"
"903","2016-09-30","3.69","48.66","629"
"904","2016-10-31","3.92","42.10","629"
"905","2016-11-30","4.15","32.90","629"
"906","2016-12-31","4.08","29.82","629"
"907","2017-01-31","4.31","28.43","629"
"908","2017-02-28","3.91","29.31","629"
"909","2017-03-31","4.16","26.25","629"
"910","2017-04-30","0.00","0.00","629"
"911","2017-05-31","3.44","32.37","629"
"912","2017-06-30","3.77","32.83","629"
"913","2016-07-31","6.81","37.01","1982"
"914","2016-08-31","7.70","34.25","1982"
"915","2016-09-30","7.66","35.09","1982"
"916","2016-10-31","7.78","39.33","1982"
"917","2016-11-30","7.03","35.96","1982"
"918","2016-12-31","6.65","26.76","1982"
"919","2017-01-31","7.16","17.22","1982"
"920","2017-02-28","6.66","12.31","1982"
"921","2017-03-31","5.53","8.60","1982"
"922","2017-04-30","4.21","6.09","1982"
"923","2017-05-31","4.01","2.72","1982"
"924","2017-06-30","3.97","1.61","1982"
"925","2016-07-31","43.45","100.00","1881"
"926","2016-08-31","9.54","100.00","1881"
"927","2016-09-30","6.87","100.00","1881"
"928","2016-10-31","11.01","100.00","1881"
"929","2016-11-30","9.77","100.00","1881"
"930","2016-12-31","6.53","92.50","1881"
"931","2017-01-31","5.92","82.83","1881"
"932","2017-02-28","3.72","82.59","1881"
"933","2017-03-31","3.86","81.28","1881"
"934","2017-04-30","4.02","63.62","1881"
"935","2017-05-31","0.00","0.00","1881"
"936","2017-06-30","3.47","37.23","1881"
"937","2016-07-31","40.27","61.34","4401"
"938","2016-08-31","39.12","54.20","4401"
"939","2016-09-30","37.16","51.58","4401"
"940","2016-10-31","35.93","51.22","4401"
"941","2016-11-30","36.74","47.83","4401"
"942","2016-12-31","43.81","37.81","4401"
"943","2017-01-31","45.99","33.58","4401"
"944","2017-02-28","44.96","50.17","4401"
"945","2017-03-31","31.49","42.65","4401"
"946","2017-04-30","29.54","36.09","4401"
"947","2017-05-31","37.05","19.51","4401"
"948","2017-06-30","26.77","12.43","4401"
"949","2016-07-31","6.13","4.05","447"
"950","2016-08-31","6.75","3.86","447"
"951","2016-09-30","6.83","11.45","447"
"952","2016-10-31","6.60","18.12","447"
"953","2016-11-30","6.49","20.52","447"
"954","2016-12-31","5.69","13.98","447"
"955","2017-01-31","5.57","18.05","447"
"956","2017-02-28","5.26","15.40","447"
"957","2017-03-31","4.85","12.88","447"
"958","2017-04-30","4.76","13.67","447"
"959","2017-05-31","4.78","8.58","447"
"960","2017-06-30","4.60","7.61","447"
"961","2016-07-31","41.87","0.05","34"
"962","2016-08-31","38.07","0.05","34"
"963","2016-09-30","31.87","0.07","34"
"964","2016-10-31","58.61","0.05","34"
"965","2016-11-30","26.72","0.05","34"
"966","2016-12-31","24.05","0.05","34"
"967","2017-01-31","23.47","0.05","34"
"968","2017-02-28","22.00","0.05","34"
"969","2017-03-31","20.42","0.05","34"
"970","2017-04-30","19.01","0.05","34"
"971","2017-05-31","18.13","0.05","34"
"972","2017-06-30","16.20","0.05","34"
"973","2016-07-31","4.33","89.09","1725"
"974","2016-08-31","3.93","95.92","1725"
"975","2016-09-30","3.79","97.64","1725"
"976","2016-10-31","3.63","96.89","1725"
"977","2016-11-30","3.37","97.80","1725"
"978","2016-12-31","3.57","97.51","1725"
"979","2017-01-31","3.41","96.83","1725"
"980","2017-02-28","3.22","97.68","1725"
"981","2017-03-31","3.60","97.15","1725"
"982","2017-04-30","3.58","95.06","1725"
"983","2017-05-31","2.60","93.42","1725"
"984","2017-06-30","2.56","87.88","1725"
"985","2016-07-31","4.57","14.40","341"
"986","2016-08-31","5.45","13.70","341"
"987","2016-09-30","4.80","14.88","341"
"988","2016-10-31","3.91","12.65","341"
"989","2016-11-30","3.83","12.82","341"
"990","2016-12-31","3.97","12.46","341"
"991","2017-01-31","3.97","10.62","341"
"992","2017-02-28","3.85","9.89","341"
"993","2017-03-31","4.03","9.28","341"
"994","2017-04-30","4.10","8.83","341"
"995","2017-05-31","3.84","8.03","341"
"996","2017-06-30","3.71","7.25","341"
"997","2016-07-31","81.06","2.16","4389"
"998","2016-08-31","83.93","2.34","4389"
"999","2016-09-30","83.39","1.71","4389"
"1000","2016-10-31","84.57","1.58","4389"
"1001","2016-11-30","84.73","1.52","4389"
"1002","2016-12-31","86.78","1.75","4389"
"1003","2017-01-31","85.92","1.31","4389"
"1004","2017-02-28","83.65","1.32","4389"
"1005","2017-03-31","88.40","2.08","4389"
"1006","2017-04-30","91.74","2.98","4389"
"1007","2017-05-31","80.71","1.38","4389"
"1008","2017-06-30","82.77","2.10","4389"
"1009","2016-07-31","4.30","78.48","3187"
"1010","2016-08-31","3.72","77.05","3187"
"1011","2016-09-30","2.96","75.22","3187"
"1012","2016-10-31","3.00","73.38","3187"
"1013","2016-11-30","2.58","61.24","3187"
"1014","2016-12-31","2.24","54.64","3187"
"1015","2017-01-31","2.19","50.75","3187"
"1016","2017-02-28","2.10","46.41","3187"
"1017","2017-03-31","1.82","36.88","3187"
"1018","2017-04-30","2.36","24.73","3187"
"1019","2017-05-31","1.52","10.01","3187"
"1020","2017-06-30","1.60","5.53","3187"
"1021","2016-07-31","4.97","72.86","467"
"1022","2016-08-31","5.61","70.37","467"
"1023","2016-09-30","6.26","74.79","467"
"1024","2016-10-31","6.34","71.21","467"
"1025","2016-11-30","6.59","73.20","467"
"1026","2016-12-31","6.56","79.50","467"
"1027","2017-01-31","6.70","78.06","467"
"1028","2017-02-28","6.46","78.25","467"
"1029","2017-03-31","5.97","78.19","467"
"1030","2017-04-30","5.86","75.52","467"
"1031","2017-05-31","5.93","80.86","467"
"1032","2017-06-30","5.47","79.48","467"
"1033","2016-07-31","5.05","7.46","53"
"1034","2016-08-31","4.92","7.84","53"
"1035","2016-09-30","5.34","8.12","53"
"1036","2016-10-31","5.20","10.46","53"
"1037","2016-11-30","5.48","10.58","53"
"1038","2016-12-31","5.74","10.79","53"
"1039","2017-01-31","6.02","10.14","53"
"1040","2017-02-28","5.87","10.21","53"
"1041","2017-03-31","6.03","10.14","53"
"1042","2017-04-30","6.37","9.55","53"
"1043","2017-05-31","6.45","9.57","53"
"1044","2017-06-30","6.89","9.31","53"
"1045","2016-07-31","11.03","3.48","932"
"1046","2016-08-31","7.72","3.53","932"
"1047","2016-09-30","10.99","3.97","932"
"1048","2016-10-31","11.69","3.37","932"
"1049","2016-11-30","11.97","2.90","932"
"1050","2016-12-31","18.85","2.22","932"
"1051","2017-01-31","19.82","2.03","932"
"1052","2017-02-28","20.86","2.37","932"
"1053","2017-03-31","16.88","2.13","932"
"1054","2017-04-30","17.37","1.56","932"
"1055","2017-05-31","12.67","1.96","932"
"1056","2017-06-30","10.59","2.65","932"
"1057","2016-07-31","9.64","54.42","343"
"1058","2016-08-31","9.19","53.01","343"
"1059","2016-09-30","10.15","57.78","343"
"1060","2016-10-31","8.96","57.65","343"
"1061","2016-11-30","8.74","53.31","343"
"1062","2016-12-31","8.76","77.71","343"
"1063","2017-01-31","9.15","72.10","343"
"1064","2017-02-28","8.57","73.50","343"
"1065","2017-03-31","9.20","75.15","343"
"1066","2017-04-30","8.61","71.54","343"
"1067","2017-05-31","9.37","82.27","343"
"1068","2017-06-30","8.49","70.69","343"
"1069","2016-07-31","0.00","0.00","1745"
"1070","2016-08-31","0.00","0.00","1745"
"1071","2016-09-30","0.00","0.00","1745"
"1072","2016-10-31","8.70","51.62","1745"
"1073","2016-11-30","5.86","30.54","1745"
"1074","2016-12-31","3.64","17.17","1745"
"1075","2017-01-31","2.44","12.53","1745"
"1076","2017-02-28","2.07","10.45","1745"
"1077","2017-03-31","2.65","7.66","1745"
"1078","2017-04-30","2.88","6.86","1745"
"1079","2017-05-31","2.79","5.93","1745"
"1080","2017-06-30","2.65","5.95","1745"
"1081","2016-07-31","8.70","73.77","1732"
"1082","2016-08-31","8.93","70.02","1732"
"1083","2016-09-30","12.29","58.29","1732"
"1084","2016-10-31","8.51","67.47","1732"
"1085","2016-11-30","8.91","64.39","1732"
"1086","2016-12-31","8.35","70.43","1732"
"1087","2017-01-31","7.79","58.47","1732"
"1088","2017-02-28","13.78","70.08","1732"
"1089","2017-03-31","8.18","69.06","1732"
"1090","2017-04-30","7.73","63.58","1732"
"1091","2017-05-31","6.37","75.83","1732"
"1092","2017-06-30","6.21","75.96","1732"
"1093","2016-07-31","7.03","34.49","175"
"1094","2016-08-31","6.81","33.51","175"
"1095","2016-09-30","6.80","32.36","175"
"1096","2016-10-31","6.82","28.89","175"
"1097","2016-11-30","6.62","28.13","175"
"1098","2016-12-31","6.30","28.40","175"
"1099","2017-01-31","6.81","27.26","175"
"1100","2017-02-28","6.65","28.28","175"
"1101","2017-03-31","6.36","25.07","175"
"1102","2017-04-30","6.49","23.71","175"
"1103","2017-05-31","6.73","24.26","175"
"1104","2017-06-30","6.67","20.99","175"
"1105","2016-07-31","3.43","11.56","2016"
"1106","2016-08-31","3.29","10.44","2016"
"1107","2016-09-30","3.39","11.77","2016"
"1108","2016-10-31","3.45","9.17","2016"
"1109","2016-11-30","3.79","9.99","2016"
"1110","2016-12-31","3.40","9.33","2016"
"1111","2017-01-31","3.52","8.08","2016"
"1112","2017-02-28","3.03","7.31","2016"
"1113","2017-03-31","3.80","10.08","2016"
"1114","2017-04-30","4.99","11.13","2016"
"1115","2017-05-31","3.67","7.08","2016"
"1116","2017-06-30","4.16","6.41","2016"
"1117","2016-07-31","6.79","62.60","541"
"1118","2016-08-31","4.49","59.04","541"
"1119","2016-09-30","4.90","56.08","541"
