"id","actualCapital","aliasName","association","associationDetail","autoBid","autoBidCode","bankCapital","bankFunds","bidSecurity","bindingFlag","businessType","companyName","credit","creditLevel","delayScore","delayScoreDetail","displayFlg","drawScore","drawScoreDetail","equityVoList","experienceScore","experienceScoreDetail","fundCapital","gjlhhFlag","gjlhhTime","gruarantee","inspection","juridicalPerson","locationArea","locationAreaName","locationCity","locationCityName","manageExpense","manageExpenseDetail","newTrustCreditor","newTrustCreditorCode","officeAddress","onlineDate","payment","paymode","platBackground","platBackgroundDetail","platBackgroundDetailExpand","platBackgroundExpand","platEarnings","platEarningsCode","platName","platStatus","platUrl","problem","problemTime","recordId","recordLicId","registeredCapital","riskCapital","riskFunds","riskReserve","riskcontrol","securityModel","securityModelCode","securityModelOther","serviceScore","serviceScoreDetail","startInvestmentAmout","term","termCodes","termWeight","transferExpense","transferExpenseDetail","trustCapital","trustCreditor","trustCreditorMonth","trustFunds","tzjPj","vipExpense","withTzj","withdrawExpense","platId"
"2533","1000.00","小平贷","0","","不支持","0","","0","-","1","","吉林省融惠财智金融信息服务有限公司","1","","4.2","三天内","1","3.5","一天内","[{u'updDate': u'', u'equityCode': u'', u'insDate': u'', u'insUserId': u'', u'equityId': 5, u'updUserId': u'', u'equityMarket': u'', u'updUserName': u'', u'insUserName': u'', u'platId': 3148}]","3.8","满意","","0","","","0","孙学伟","22","吉林","2208","白城","","","随时","1","吉林省白城市四季华城A区5号楼28号","2015-04-25","1","借记卡网付","2","民营系","民营系","2","10.44%","10.44","小平贷","1","http://www.xiaopingdai.com","0","","吉ICP备14005261号-1 ","吉B2-20140120","2000.00","","0","0.0","0","非融资性担保公司","3","","4.5","很满意","","天标(32.0%)、1月标(21.0%)","[3, 2, 1, 7, 6, 5, 4]","3.97","","","","","0","","","","0","提现2元/笔","3148"
"2534","0.00","酷宝盒","0","","不支持","0","","0","-","1","车贷(60%)、房贷(40%)","江苏天雄投资管理有限公司","1","","3.6","一周内","1","2.4","两三天内","","3.4","一般","","0","","","0","桑友梅","32","江苏","3201","南京","免费(暂时不收取投资人管理费用)","","不可转让","5","江宁区秦淮路100号海通大厦9楼","2014-04-16","1","借记卡网付","2","民营系","民营系","2","9.4%","9.4","酷宝盒","1","http://www.kubaohe.com","0","","苏ICP备14001747号-1","","1000.00","","0","0.0","0","其他","01","其他","3.5","满意","","6-12月标(43.1%)、3月标(38.0%)","[3, 2, 6, 5, 4]","3.85","免费(暂时不支持债权转让)","","汇付天下资金托管","","0","1","","免费(所有投资人享受平台全部权益)","0","2元/笔(天雄投资平台不收取提现费用，汇付天下收取2元提现费用。及时提现与快速提现汇付天下收取提现金额的万分之五+2元。)","1814"
"2535","0.00","今时贷","0","","不支持","0","","0","担保、保障金","1","","江西美美信息科技有限公司","0","","4.4","三天内","1","2.6","两三天内","","3.4","一般","","0","","金豪担保(承保2000万元)<br/>大秦商业保理有限公司(承保5000万元)<br/>富民典当(承保1000万元)<br/> 红商小额贷款股份有限公司(承保2000万元)<br/> 宜春涌金仓储有限公司(承保1000万元)<br/>千里马投资有限公司(承保300万元)","0","徐辉","36","江西","3601","南昌","暂免","","随时","1","江西省南昌市红谷滩新区红谷中大道1669号华尔登商业中心喜来登酒店、办公写字楼3702室","2014-11-10","","","2","民营系","民营系","2","11.57%","11.57","今时贷","1","http://www.jsdp2p.com/","0","","赣ICP备14006311号-1 ","","5000.00","","0","0.0","0","融资性担保公司","2","","3.3","一般","","1月标(46.9%)、6-12月标(37.0%)","[2, 6, 4]","2.89","2.5‰*转让金额*月(每月收取转让人转让金额的2.5‰作为债权转让费)","","","","0","","","暂免","0","暂免(充值后已投资回款的资金提现免费充值未进行投标的资金进行提现，收取未投资提现金额的3‰作为服务费，每笔收取最低3元的服务费，此费用由汇付收取)","1038"
"2536","2800.00","车富88","0","","支持","1","","0","保障方为项目提供全额本息债权回购","1","企业信贷(5%)、车贷(95%)","深圳前海车富互联网金融服务有限公司","0","","4.5","三天内","1","3.4","一天内","","4.2","满意","","0","","","0","沈锦彬","44","广东","4403","深圳","0","","1个月","2","深圳市南山区泰邦科技大厦6楼688","2015-01-15","1","借记卡网付","0","","民营系","2","10.35%","10.35","车富88","1","http://www.chefu88.com","0","","粤ICP备14096290号","","6500.00","","0","0.0","0","小贷公司、融资租赁","1,7","","4.4","满意","","12-24月标(35.2%)、3月标(32.8%)","[3, 2, 7, 6, 4]","5.78","手续费由转让人承担，收费标准参考平台转让规则","","","","0","","","0","0","普通提现为0，快速跟及时提现的费用根据平台提现规则收取","1920"
"2537","1000.00","中融通贷","0","","不支持","0","","","-","1","车贷(60%)、房贷(40%)","贵州中融通贷投资管理有限公司","0","","4.5","三天内","1","3.0","一天内","","4.3","满意","","0","","","0","刘建平","52","贵州","5201","贵阳","无任何管费用","","不可转让","5","贵阳市云岩区北京路200号京瑞大厦11楼","2014-03-08","1","借记卡网付","4","国资参股","国资参股","4","14.73%","14.73","中融通贷","1","http://www.zhongtoudai.com","0","","黔ICP备14001476号-1 ","","5000.00","","0","0.0","0","融资性担保公司","2","","4.4","满意","","3月标(51.8%)、1月标(23.2%)","[2, 1, 6, 4]","1.87","无","","","","0","","","无任何费用","0","用户充值后未进行投资的金额，十五天以内提现收取百分之一的手续费。平台不处理当天充值当天提现的申请(（1）当日16：00点以前的提现申请，当日进行转账处理；16：00以后的申请次日转账处理。（2）双休日、节假日由于银行不受理转账业务、您可以提交提现申请，双休日、节假日后首日将对您的申请进行及时处理。（3）转账后，实际到账时间根据不同银行、不同地区以及日期（工作日、法定节假日）的不同，到账时间会有所差异，一般到账时间不超过24小时。对转账时间如有疑问，可致电966-96-966咨询平台客服。（以上内容最终解释权归本网站所有）)","3271"
"2538","3000.00","堆金网","0","","支持","1","","0","-","1","车贷(10%)、房贷(10%)、供应链金融(80%)","深圳大众在线网络科技有限公司","0","","3.9","一周内","1","2.6","两三天内","","3.8","满意","","0","","","0","张彦平","44","广东","4403","深圳","免费(不收取管理费)","","不可转让","5","深圳市前海深港合作区前湾一路A栋2楼","2015-03-25","1,4","借记卡网付,线下充值(无奖励)","0","","","0","12.75%","12.75","堆金网","1","http://www.duijin8.com/","0","","粤ICP备15020914号","","9000.00","","0","300.0","0","平台垫付、风险准备金(300.0万元)","4,02","","3.9","满意","","1月标(35.9%)、12-24月标(34.3%)","[2, 7, 6, 4]","6.35","1％手续费(债权转让手续费率为债权总额（即未收本息）的1％)","","国付宝","","0","1","","0元(免费申请成为VIP，VIP提交借款申请)","0","提现统一收取提现金额0.3％的手续费，不足2元按2元算。","1757"
"2539","500.00","小富金融","0","","支持","1","","","逾期次日本息垫付","1","","武汉小富金融信息服务股份有限公司","1","","2.1","两周内","1","2.3","两三天内","","2.2","不满意","","0","","","1","袁游","42","湖北","4201","武汉","暂不收取管理费用","","随时","1","湖北省武汉市江汉区武汉中央商务区淮海路泛海国际SOHO城2栋906室","2014-05-08","","","2","民营系","民营系","2","13.01%","13.01","小富金融","1","http://www.xiaofujr.com/","0","","鄂ICP备14013476号 ","","5000.00","","","1200.0","0","风险准备金(1200.0万元)","02","","2.9","一般","","6-12月标(43.4%)、3月标(35.8%)","[7, 6, 4]","7.44","","","","","0","","BBB","","1","1、回款提现2元/笔2、充值未投标客户，充值24小时后即可进行提现操作，完成操作后需收取未投标提现金(投资回款提现手续费用：2元/笔。注：当理财人操作提现时，可以使用积分抵扣提现2元手续费，白金、金牌160分抵扣2元，银牌会员200分抵扣2元。充值未投标客户，充值24小时后即可进行提现操作，完成操作后需收取未投标提现金额的1％为服务费。)","615"
"2540","0.00","鲁金所","0","","不支持","0","","0","-","1","车贷(90%)、融资租赁(10%)","青岛鲁金所股权投资基金有限公司","0","","4.8","三天内","1","3.0","一天内","","3.8","满意","","0","","","0","董明亮","37","山东","3702","青岛","","","不可转让","5","青岛市市南区香港中路亚麦国际大厦15-16层","2015-09-01","1","借记卡网付","2","民营系","民营系","2","8.27%","8.27","鲁金所","1","http://www.lujinsuop2p.com/","0","","鲁ICP备15011392号","","10000.00","","0","100.0","0","风险准备金(100.0万元)","02","","4.2","满意","","1月标(53.1%)、3月标(20.0%)","[2, 7, 6, 4, 8]","3.08","","","","","0","","","","0","一般提现：免手续费；快速提现：提现金额*0.5‰+2元/笔","2820"
"2541","1000.00","简易贷","1","2015年12月03日加入广州互联网金融协会任会员职务","不支持","0","","0","-","1","车贷(90%)、房贷(10%)","广州市联融互联网金融信息服务有限公司","0","","4.6","三天内","1","3.4","一天内","","4.1","满意","","0","","","0","谢炳华","44","广东","4401","广州","","","不可转让","5","广州市天河区体育东路122号羊城国贸东塔904-906","2015-08-08","","","2","民营系","民营系","2","12.89%","12.89","简易贷","1","http://www.jyd100.com","0",""," 粤ICP备15057346号-1","","8000.00","","0","0.0","0","合作机构全额本息回购","01","合作机构全额本息回购","4.5","很满意","","3月标(39.2%)、1月标(38.0%)","[2, 7, 6, 4]","3.18","","","汇付天下","","0","1","","","0","普通提现2元/笔(即时取现按取现金额的0.5％+2元/笔快速取现按取金额的0.5％+2元/笔)","2833"
"2542","0.00","财神在线（渝）","0","","支持","1","","0","-","1","消费金融(20%)、企业信贷(10%)、车贷(20%)、房贷(20%)、","重庆财神在线投资信息服务有限公司","0","","4.3","三天内","1","3.7","一天内","","4.0","满意","","0","","","0","陈虹波","50","重庆","5012","渝北","(0)","","","0","重庆市北部新区金渝大道85号汉国中心B座18楼","2014-05-16","","","2","民营系","民营系","2","8.12%","8.12","财神在线（渝）","1","http://www.caishenzaixian.com/p2p/p2p_index","0","","渝ICP备14002430号-2 ","","1000.00","","0","0.0","0","融资性担保公司、平台垫付、保理公司、融资租赁、银行","2,4,6,7,01","银行","4.0","满意","","3月标(50.0%)、1月标(45.6%)","[2, 6, 4]","1.91","0","","","","0","","","","0","","916"
"2543","0.00","360迪迪贷","0","","","","","0","-","1","企业信贷(25%)、车贷(50%)、房贷(25%)","河南迪迪贷网络技术有限公司","0","","4.5","三天内","1","3.0","一天内","[{u'updDate': u'', u'equityCode': u'', u'insDate': u'', u'insUserId': u'', u'equityId': 5, u'updUserId': u'', u'equityMarket': u'', u'updUserName': u'', u'insUserName': u'', u'platId': 1223}]","4.6","很满意","","0","","","0","吴瑞生","41","河南","4101","郑州","无","","1个月","2","郑州市郑东新区金水路与心怡路交叉口西北角绿地新都会二期6号楼14层1406室","2014-11-11","1,4","借记卡网付,线下充值(无奖励)","0","","民营系","2","11.71%","11.71","迪迪贷","1","http://www.dididaivip.com/","0","","豫ICP备16031362号-1","","1000.00","","0","0.0","0","","","","4.6","很满意","","1月标(50.5%)、3月标(35.5%)","[2, 1, 4]","2.71","转让费率第一个还款月内为剩余本金的1％，第n（n≥1）个还款月内，为剩余本金的0.5％","","","","0","","","无","0","49990元（包含）以下是2元/笔","1223"
"2544","0.00","皖乾商贷","0","","支持","1","","0","-","1","","安徽皖乾资产管理有限公司","0","","4.5","三天内","1","3.0","一天内","","3.5","满意","","0","","","0","朱长根","34","安徽","3401","合肥","","","","0","安徽省合肥市政务区潜山路蔚蓝商务港B座1704","2015-03-09","","","0","","","0","16.65%","16.65","皖乾商贷","1","http://www.wanqianshangdai.com","0",""," 皖ICP备15002528号-1","","5000.00","","0","0.0","0","","","","3.3","一般","","12-24月标(60.8%)、6-12月标(16.8%)","[2, 7, 6, 4]","13.22","","","","","0","","","","0","","2002"
"2545","5000.00","房易贷","0","","不支持","0","","0","-","1","车贷(10%)、房贷(90%)","安徽福运和资产管理有限公司","0","","4.4","三天内","1","3.6","一天内","","4.3","满意","银行存管 存管机构为合肥市农村科技商业银行","0","","","0","周道广","34","安徽","3401","合肥","0元(房易贷不收取任何利息管理费)","","1个月","2","安徽省合肥市庐阳区蒙城路与阜南路交叉口润安大厦B座21楼","2015-04-28","1","借记卡网付","0","","","0","13.09%","13.09","房易贷","1","http://www.fangyidai.com","0","","皖ICP备15006443号-2","","5000.00","合肥市农村科技商业银行","1","200.0","0","小贷公司、风险准备金(200.0万元)","1,02","","4.5","很满意","","12-24月标(48.4%)、6-12月标(40.5%)","[2, 7, 6, 4]","9.44","债权转让价格*0.3％(转让手续费=债权转让价格*0.3％)","","","","0","","","188元/年(VIP会员享有本息保障；回款提现免手续费)","0","2元/笔,vip回款提现免手续费(提现费用2元/笔，代双乾支付收取)","1959"
"2546","0.00","融投贷","0","","","","","0","-","0","","河北安凯投资有限公司","1","","4.3","三天内","1","4.0","四小时内","","4.0","满意","","0","","","0","刘少凯","13","河北","1301","石家庄","","","","0","石家庄市裕华区翟营南大街41号财库国际商务中心","2014-05-13","","","2","民营系","民营系","2","11.12%","11.12","融投贷","1","http://www.rongtoudai.cn/","0","","冀ICP备14001357号","冀B2-20140060","3000.00","","0","0.0","0","","","","4.3","满意","","6-12月标(59.9%)、3月标(29.9%)","[3, 2, 6, 5, 4]","4.66","","","","","0","1","","","0","","585"
"2547","2000.00","粒子财富","0","","支持","1","华兴银行","1","实物质押","1","车贷(99%)","四川金粒子电子商务有限公司","1","","4.3","三天内","1","3.5","一天内","","3.8","满意","","0","","","1","林松","51","四川","5101","成都","暂无","","随时","1","四川省成都市武侯区二环路南四段51号莱蒙都会1栋6层606-607，7层705-706","2015-04-28","1","借记卡网付","0","","民营系","2","13.08%","13.08","粒子财富","1","https://www.lizicaifu.com/index","0","","蜀ICP备15009733号-2","","2000.00","","0","100.0","0","平台垫付、风险准备金(100.0万元)","4,02","","4.2","满意","","1月标(54.0%)、3月标(18.1%)","[3, 2, 7, 6, 4, 8]","4.03","0(目前此功能未开放，此后开发为免费使用，不收取任何费用。)","","","","0","","","暂无","0","暂无","1941"
"2548","0.00","冰川财富","0","","支持","1","","0","第三方担保","1","个人信贷(40%)、房贷(60%)","新疆冰川时代互联网金融信息服务有限公司","1","","5.0","一天内","1","4.4","四小时内","","4.9","很满意","","0","","贵州鼎盛鑫融资担保有限公司(承保2000万元)","0","胡怡然","65","新疆","6501","乌鲁木齐","","","不可转让","5","新疆乌鲁木齐市光明路时代广场C座19楼J室","2015-06-15","","","0","","民营系","2","11.48%","11.48","冰川财富","1","http://www.51bccf.com","0","","新ICP备15001399号-1","","1000.00","","0","0.0","0","融资性担保公司","2","","4.9","很满意","","6-12月标(60.7%)、3月标(15.4%)","[3, 2, 7, 6, 5, 4]","5.3","","","","","0","","","","0","","2145"
"2549","870.00","中再融","0","","不支持","0","","0","第三方担保机构提供本息保障","1","企业信贷(10%)、车贷(30%)、房贷(30%)、供应链金融(30%)","中再融（北京）科技有限公司","0","","4.0","三天内","1","2.0","两三天内","","3.0","一般","","0","","","0","肖立龙","11","北京","1105","朝阳","0","","不可转让","5","北京市朝阳区霄云里3号楼东小楼","2016-03-23","1","借记卡网付","2","民营系","民营系","2","10.52%","10.52","中再融","1","https://www.zhongzairong.cn/","0","","京ICP备16002418号-1","京B2-20160160","10000.00","","0","0.0","0","小贷公司、融资性担保公司、非融资性担保公司","1,2,3","","4.0","满意","","天标(73.2%)、1月标(26.8%)","[2, 1]","0.24","0","","","","0","","","0","0","0","4367"
