"id","date","wanPerson","shiWanPerson","baiWanPerson","qianWanPerson","wdzjPlatId"
"9001","2016-06-30","0.00","0.00","5.00","1.00","3859"
"9002","2016-07-31","1.00","0.00","3.00","3.00","3859"
"9003","2016-08-31","2.00","0.00","4.00","3.00","3859"
"9004","2016-09-30","0.00","0.00","5.00","3.00","3859"
"9005","2016-10-31","0.00","0.00","3.00","4.00","3859"
"9006","2016-11-30","0.00","0.00","2.00","6.00","3859"
"9007","2016-12-31","2790.00","22.00","0.00","7.00","3859"
"9008","2017-01-31","41506.00","14.00","3.00","5.00","3859"
"9009","2017-02-28","39654.00","43.00","7.00","3.00","3859"
"9010","2017-03-31","58028.00","277.00","15.00","3.00","3859"
"9011","2017-04-30","24311.00","240.00","8.00","2.00","3859"
"9012","2017-05-31","7727.00","144.00","3.00","4.00","3859"
"9013","2016-06-30","0.00","0.00","0.00","1.00","4076"
"9014","2016-07-31","0.00","0.00","0.00","1.00","4076"
"9015","2016-08-31","0.00","0.00","0.00","1.00","4076"
"9016","2016-09-30","0.00","0.00","0.00","1.00","4076"
"9017","2016-10-31","0.00","0.00","0.00","1.00","4076"
"9018","2016-11-30","0.00","0.00","0.00","1.00","4076"
"9019","2016-12-31","0.00","0.00","0.00","1.00","4076"
"9020","2017-01-31","0.00","0.00","0.00","1.00","4076"
"9021","2017-02-28","0.00","0.00","0.00","1.00","4076"
"9022","2017-03-31","0.00","0.00","0.00","1.00","4076"
"9023","2017-04-30","0.00","0.00","0.00","1.00","4076"
"9024","2017-05-31","0.00","0.00","0.00","1.00","4076"
"9025","2016-06-30","0.00","5.00","12.00","0.00","488"
"9026","2016-07-31","0.00","7.00","18.00","0.00","488"
"9027","2016-08-31","0.00","4.00","11.00","0.00","488"
"9028","2016-09-30","0.00","10.00","23.00","0.00","488"
"9029","2016-10-31","0.00","6.00","24.00","0.00","488"
"9030","2016-11-30","2.00","21.00","28.00","0.00","488"
"9031","2016-12-31","0.00","29.00","27.00","0.00","488"
"9032","2017-01-31","0.00","15.00","17.00","0.00","488"
"9033","2017-02-28","0.00","5.00","13.00","0.00","488"
"9034","2017-03-31","0.00","20.00","21.00","0.00","488"
"9035","2017-04-30","1.00","34.00","15.00","1.00","488"
"9036","2017-05-31","2.00","50.00","15.00","0.00","488"
"9037","2016-06-30","0.00","69.00","2.00","0.00","1286"
"9038","2016-07-31","0.00","80.00","2.00","0.00","1286"
"9039","2016-08-31","1.00","57.00","18.00","0.00","1286"
"9040","2016-09-30","7.00","56.00","24.00","0.00","1286"
"9041","2016-10-31","4.00","63.00","16.00","0.00","1286"
"9042","2016-11-30","2.00","54.00","27.00","0.00","1286"
"9043","2016-12-31","1.00","52.00","23.00","0.00","1286"
"9044","2017-01-31","1.00","43.00","48.00","0.00","1286"
"9045","2017-02-28","0.00","42.00","42.00","0.00","1286"
"9046","2017-03-31","0.00","37.00","52.00","0.00","1286"
"9047","2017-04-30","1.00","57.00","38.00","0.00","1286"
"9048","2017-05-31","0.00","49.00","53.00","0.00","1286"
"9049","2016-06-30","0.00","1.00","2.00","1.00","4588"
"9050","2016-07-31","0.00","2.00","0.00","1.00","4588"
"9051","2016-08-31","0.00","3.00","1.00","1.00","4588"
"9052","2016-09-30","0.00","0.00","1.00","1.00","4588"
"9053","2016-10-31","0.00","0.00","1.00","1.00","4588"
"9054","2016-11-30","0.00","0.00","0.00","2.00","4588"
"9055","2016-12-31","0.00","0.00","0.00","1.00","4588"
"9056","2017-01-31","0.00","0.00","0.00","1.00","4588"
"9057","2017-02-28","0.00","0.00","0.00","2.00","4588"
"9058","2017-03-31","0.00","1.00","1.00","2.00","4588"
"9059","2017-04-30","1.00","1.00","0.00","3.00","4588"
"9060","2017-05-31","0.00","0.00","1.00","2.00","4588"
"9061","2016-06-30","0.00","4.00","9.00","5.00","4011"
"9062","2016-07-31","0.00","2.00","9.00","6.00","4011"
"9063","2016-08-31","0.00","4.00","10.00","6.00","4011"
"9064","2016-09-30","6.00","7.00","9.00","6.00","4011"
"9065","2016-10-31","16.00","8.00","17.00","6.00","4011"
"9066","2016-11-30","76.00","35.00","30.00","5.00","4011"
"9067","2016-12-31","84.00","44.00","34.00","5.00","4011"
"9068","2017-01-31","76.00","24.00","36.00","5.00","4011"
"9069","2017-02-28","65.00","42.00","40.00","5.00","4011"
"9070","2017-03-31","102.00","46.00","51.00","5.00","4011"
"9071","2017-04-30","83.00","51.00","73.00","5.00","4011"
"9072","2017-05-31","63.00","84.00","50.00","5.00","4011"
"9073","2016-06-30","0.00","27.00","39.00","1.00","443"
"9074","2016-07-31","0.00","69.00","55.00","0.00","443"
"9075","2016-08-31","0.00","54.00","74.00","0.00","443"
"9076","2016-09-30","0.00","123.00","14.00","0.00","443"
"9077","2016-10-31","0.00","144.00","0.00","0.00","443"
"9078","2016-11-30","0.00","94.00","0.00","0.00","443"
"9079","2016-12-31","3524.00","71.00","0.00","0.00","443"
"9080","2017-01-31","48131.00","29.00","0.00","0.00","443"
"9081","2017-02-28","34275.00","17.00","0.00","0.00","443"
"9082","2017-03-31","73542.00","42.00","0.00","0.00","443"
"9083","2017-04-30","65661.00","35.00","0.00","0.00","443"
"9084","2017-05-31","33268.00","65.00","0.00","0.00","443"
"9085","2016-06-30","0.00","9.00","28.00","1.00","1516"
"9086","2016-07-31","14.00","6.00","24.00","1.00","1516"
"9087","2016-08-31","25.00","8.00","19.00","1.00","1516"
"9088","2016-09-30","47.00","24.00","20.00","0.00","1516"
"9089","2016-10-31","47.00","24.00","14.00","1.00","1516"
"9090","2016-11-30","87.00","26.00","29.00","1.00","1516"
"9091","2016-12-31","100.00","28.00","34.00","1.00","1516"
"9092","2017-01-31","68.00","24.00","20.00","2.00","1516"
"9093","2017-02-28","13.00","0.00","0.00","1.00","1516"
"9094","2017-03-31","9.00","0.00","0.00","1.00","1516"
"9095","2017-04-30","2.00","0.00","0.00","1.00","1516"
"9096","2017-05-31","0.00","0.00","0.00","1.00","1516"
"9097","2016-06-30","0.00","7.00","4.00","0.00","5392"
"9098","2016-07-31","1.00","6.00","4.00","0.00","5392"
"9099","2016-08-31","0.00","7.00","6.00","0.00","5392"
"9100","2016-09-30","1.00","9.00","4.00","1.00","5392"
"9101","2016-10-31","0.00","6.00","8.00","0.00","5392"
"9102","2016-11-30","0.00","5.00","11.00","0.00","5392"
"9103","2016-12-31","2.00","17.00","14.00","0.00","5392"
"9104","2017-01-31","1.00","9.00","11.00","0.00","5392"
"9105","2017-02-28","2.00","12.00","8.00","0.00","5392"
"9106","2017-03-31","2.00","19.00","13.00","0.00","5392"
"9107","2017-04-30","0.00","16.00","10.00","1.00","5392"
"9108","2017-05-31","1.00","13.00","12.00","1.00","5392"
"9109","2016-06-30","0.00","4.00","3.00","0.00","1595"
"9110","2016-07-31","0.00","4.00","3.00","0.00","1595"
"9111","2016-08-31","0.00","3.00","1.00","0.00","1595"
"9112","2016-09-30","1.00","6.00","3.00","0.00","1595"
"9113","2016-10-31","0.00","11.00","8.00","0.00","1595"
"9114","2016-11-30","0.00","16.00","14.00","0.00","1595"
"9115","2016-12-31","0.00","16.00","25.00","0.00","1595"
"9116","2017-01-31","0.00","17.00","23.00","1.00","1595"
"9117","2017-02-28","0.00","16.00","24.00","1.00","1595"
"9118","2017-03-31","0.00","15.00","39.00","1.00","1595"
"9119","2017-04-30","0.00","8.00","28.00","1.00","1595"
"9120","2017-05-31","0.00","12.00","22.00","1.00","1595"
"9121","2016-06-30","0.00","0.00","1.00","1.00","4109"
"9122","2016-07-31","0.00","0.00","1.00","1.00","4109"
"9123","2016-08-31","0.00","0.00","1.00","1.00","4109"
"9124","2016-09-30","0.00","0.00","1.00","1.00","4109"
"9125","2016-10-31","0.00","0.00","1.00","1.00","4109"
"9126","2016-11-30","0.00","0.00","1.00","1.00","4109"
"9127","2016-12-31","0.00","1.00","3.00","1.00","4109"
"9128","2017-01-31","0.00","0.00","5.00","1.00","4109"
"9129","2017-02-28","0.00","0.00","3.00","1.00","4109"
"9130","2017-03-31","0.00","0.00","2.00","2.00","4109"
"9131","2017-04-30","0.00","0.00","2.00","4.00","4109"
"9132","2017-05-31","0.00","0.00","3.00","3.00","4109"
"9133","2016-06-30","139.00","39.00","12.00","2.00","92"
"9134","2016-07-31","117.00","33.00","15.00","1.00","92"
"9135","2016-08-31","113.00","43.00","18.00","1.00","92"
"9136","2016-09-30","85.00","17.00","9.00","0.00","92"
"9137","2016-10-31","111.00","34.00","33.00","0.00","92"
"9138","2016-11-30","183.00","46.00","43.00","2.00","92"
"9139","2016-12-31","97.00","47.00","30.00","0.00","92"
"9140","2017-01-31","93.00","35.00","30.00","1.00","92"
"9141","2017-02-28","106.00","42.00","44.00","0.00","92"
"9142","2017-03-31","101.00","40.00","34.00","1.00","92"
"9143","2017-04-30","149.00","36.00","30.00","2.00","92"
"9144","2017-05-31","279.00","35.00","30.00","2.00","92"
"9145","2016-06-30","124.00","136.00","0.00","0.00","677"
"9146","2016-07-31","116.00","177.00","0.00","0.00","677"
"9147","2016-08-31","121.00","169.00","0.00","0.00","677"
"9148","2016-09-30","118.00","158.00","0.00","0.00","677"
"9149","2016-10-31","118.00","192.00","0.00","0.00","677"
"9150","2016-11-30","116.00","260.00","1.00","0.00","677"
"9151","2016-12-31","140.00","268.00","1.00","0.00","677"
"9152","2017-01-31","166.00","294.00","1.00","0.00","677"
"9153","2017-02-28","166.00","229.00","1.00","0.00","677"
"9154","2017-03-31","163.00","320.00","0.00","0.00","677"
"9155","2017-04-30","137.00","324.00","1.00","0.00","677"
"9156","2017-05-31","142.00","332.00","3.00","0.00","677"
"9157","2016-06-30","0.00","1.00","1.00","3.00","1785"
"9158","2016-07-31","0.00","0.00","2.00","2.00","1785"
"9159","2016-08-31","0.00","1.00","0.00","1.00","1785"
"9160","2016-09-30","0.00","0.00","0.00","3.00","1785"
"9161","2016-10-31","0.00","0.00","1.00","1.00","1785"
"9162","2016-11-30","0.00","2.00","2.00","1.00","1785"
"9163","2016-12-31","0.00","3.00","7.00","0.00","1785"
"9164","2017-01-31","0.00","4.00","3.00","0.00","1785"
"9165","2017-02-28","0.00","4.00","3.00","1.00","1785"
"9166","2017-03-31","0.00","3.00","1.00","2.00","1785"
"9167","2017-04-30","1.00","4.00","3.00","3.00","1785"
"9168","2017-05-31","0.00","4.00","4.00","0.00","1785"
"9169","2016-06-30","1270.00","435.00","247.00","4.00","430"
"9170","2016-07-31","1321.00","335.00","100.00","1.00","430"
"9171","2016-08-31","283.00","202.00","86.00","3.00","430"
"9172","2016-09-30","192.00","286.00","28.00","4.00","430"
"9173","2016-10-31","182.00","167.00","14.00","1.00","430"
"9174","2016-11-30","203.00","147.00","23.00","4.00","430"
"9175","2016-12-31","234.00","217.00","20.00","2.00","430"
"9176","2017-01-31","203.00","215.00","13.00","0.00","430"
"9177","2017-02-28","226.00","144.00","5.00","0.00","430"
"9178","2017-03-31","275.00","207.00","6.00","0.00","430"
"9179","2017-04-30","143.00","179.00","20.00","3.00","430"
"9180","2017-05-31","117.00","154.00","23.00","4.00","430"
"9181","2016-06-30","81.00","208.00","9.00","0.00","1392"
"9182","2016-07-31","47.00","216.00","7.00","0.00","1392"
"9183","2016-08-31","85.00","151.00","10.00","0.00","1392"
"9184","2016-09-30","4.00","111.00","9.00","1.00","1392"
"9185","2016-10-31","0.00","168.00","15.00","0.00","1392"
"9186","2016-11-30","2.00","169.00","12.00","1.00","1392"
"9187","2016-12-31","2.00","253.00","17.00","1.00","1392"
"9188","2017-01-31","8.00","146.00","18.00","2.00","1392"
"9189","2017-02-28","13.00","126.00","17.00","2.00","1392"
"9190","2017-03-31","92.00","145.00","13.00","1.00","1392"
"9191","2017-04-30","44.00","116.00","13.00","1.00","1392"
"9192","2017-05-31","61.00","135.00","16.00","1.00","1392"
"9193","2016-06-30","0.00","14.00","6.00","0.00","4582"
"9194","2016-06-30","0.00","12.00","8.00","0.00","4582"
"9195","2016-07-31","1.00","31.00","13.00","0.00","4582"
"9196","2016-07-31","1.00","31.00","13.00","0.00","4582"
"9197","2016-08-31","0.00","67.00","15.00","0.00","4582"
"9198","2016-08-31","0.00","62.00","20.00","0.00","4582"
"9199","2016-09-30","0.00","65.00","23.00","0.00","4582"
"9200","2016-09-30","0.00","62.00","26.00","0.00","4582"
"9201","2016-10-31","0.00","57.00","18.00","0.00","4582"
"9202","2016-10-31","0.00","56.00","19.00","0.00","4582"
"9203","2016-11-30","0.00","64.00","20.00","0.00","4582"
"9204","2016-11-30","0.00","57.00","27.00","0.00","4582"
"9205","2016-12-31","2.00","64.00","27.00","0.00","4582"
"9206","2016-12-31","0.00","60.00","31.00","0.00","4582"
"9207","2017-01-31","0.00","31.00","23.00","0.00","4582"
"9208","2017-01-31","0.00","27.00","27.00","0.00","4582"
"9209","2017-02-28","1.00","49.00","18.00","0.00","4582"
"9210","2017-02-28","1.00","49.00","18.00","0.00","4582"
"9211","2017-03-31","0.00","46.00","32.00","0.00","4582"
"9212","2017-03-31","0.00","41.00","37.00","0.00","4582"
"9213","2017-04-30","0.00","48.00","22.00","0.00","4582"
"9214","2017-04-30","0.00","44.00","26.00","0.00","4582"
"9215","2017-05-31","11.00","35.00","18.00","0.00","4582"
"9216","2017-05-31","11.00","31.00","22.00","0.00","4582"
"9217","2016-06-30","5771.00","184.00","0.00","0.00","686"
"9218","2016-07-31","6044.00","252.00","0.00","0.00","686"
"9219","2016-08-31","6140.00","375.00","0.00","0.00","686"
"9220","2016-09-30","6923.00","555.00","0.00","0.00","686"
"9221","2016-10-31","3384.00","579.00","0.00","0.00","686"
"9222","2016-11-30","3942.00","736.00","0.00","0.00","686"
"9223","2016-12-31","4175.00","737.00","0.00","0.00","686"
"9224","2017-01-31","3094.00","522.00","0.00","0.00","686"
"9225","2017-02-28","1846.00","299.00","0.00","0.00","686"
"9226","2017-03-31","1949.00","241.00","0.00","0.00","686"
"9227","2017-04-30","1697.00","179.00","0.00","0.00","686"
"9228","2017-05-31","1510.00","275.00","0.00","0.00","686"
"9229","2016-06-30","6.00","30.00","6.00","0.00","1623"
"9230","2016-07-31","2.00","40.00","2.00","0.00","1623"
"9231","2016-08-31","2.00","78.00","1.00","0.00","1623"
"9232","2016-09-30","2.00","155.00","0.00","0.00","1623"
"9233","2016-10-31","1.00","137.00","0.00","0.00","1623"
"9234","2016-11-30","3.00","131.00","0.00","0.00","1623"
"9235","2016-12-31","1.00","83.00","0.00","0.00","1623"
"9236","2017-01-31","1.00","77.00","0.00","0.00","1623"
"9237","2017-02-28","1.00","100.00","0.00","0.00","1623"
"9238","2017-03-31","3.00","145.00","0.00","0.00","1623"
"9239","2017-04-30","0.00","178.00","0.00","0.00","1623"
"9240","2017-05-31","0.00","176.00","0.00","0.00","1623"
"9241","2016-06-30","432.00","306.00","2.00","0.00","1130"
"9242","2016-07-31","538.00","364.00","4.00","0.00","1130"
"9243","2016-08-31","539.00","454.00","3.00","0.00","1130"
"9244","2016-09-30","592.00","477.00","4.00","0.00","1130"
"9245","2016-10-31","618.00","485.00","3.00","0.00","1130"
"9246","2016-11-30","624.00","476.00","4.00","0.00","1130"
"9247","2016-12-31","638.00","442.00","5.00","0.00","1130"
"9248","2017-01-31","526.00","458.00","5.00","0.00","1130"
"9249","2017-02-28","528.00","535.00","4.00","0.00","1130"
"9250","2017-03-31","748.00","666.00","1.00","0.00","1130"
"9251","2017-04-30","500.00","510.00","0.00","0.00","1130"
"9252","2017-05-31","466.00","355.00","0.00","0.00","1130"
"9253","2016-06-30","3.00","20.00","6.00","1.00","1774"
"9254","2016-07-31","3.00","17.00","7.00","1.00","1774"
"9255","2016-08-31","4.00","29.00","18.00","0.00","1774"
"9256","2016-09-30","22.00","38.00","17.00","0.00","1774"
"9257","2016-10-31","11.00","40.00","9.00","1.00","1774"
"9258","2016-11-30","23.00","43.00","13.00","1.00","1774"
"9259","2016-12-31","13.00","59.00","21.00","1.00","1774"
"9260","2017-01-31","28.00","42.00","16.00","1.00","1774"
"9261","2017-02-28","6.00","19.00","18.00","0.00","1774"
"9262","2017-03-31","17.00","54.00","15.00","0.00","1774"
"9263","2017-04-30","11.00","27.00","20.00","0.00","1774"
"9264","2017-05-31","8.00","57.00","18.00","1.00","1774"
"9265","2016-06-30","643.00","287.00","0.00","0.00","2136"
"9266","2016-07-31","458.00","201.00","0.00","0.00","2136"
"9267","2016-08-31","597.00","212.00","0.00","0.00","2136"
"9268","2016-09-30","530.00","222.00","0.00","0.00","2136"
"9269","2016-10-31","352.00","187.00","0.00","0.00","2136"
"9270","2016-11-30","396.00","174.00","0.00","0.00","2136"
"9271","2016-12-31","560.00","252.00","0.00","0.00","2136"
"9272","2017-01-31","433.00","168.00","0.00","0.00","2136"
"9273","2017-02-28","230.00","106.00","0.00","0.00","2136"
"9274","2017-03-31","447.00","237.00","0.00","0.00","2136"
"9275","2017-04-30","458.00","185.00","0.00","0.00","2136"
"9276","2017-05-31","687.00","309.00","0.00","0.00","2136"
"9277","2016-06-30","0.00","0.00","0.00","1.00","5133"
"9278","2016-07-31","0.00","0.00","1.00","1.00","5133"
"9279","2016-08-31","0.00","0.00","0.00","1.00","5133"
"9280","2016-09-30","6.00","0.00","1.00","1.00","5133"
"9281","2016-10-31","801.00","0.00","1.00","1.00","5133"
"9282","2016-11-30","12529.00","0.00","1.00","0.00","5133"
"9283","2016-12-31","16514.00","0.00","1.00","0.00","5133"
"9284","2017-01-31","21101.00","2.00","2.00","0.00","5133"
"9285","2017-02-28","24756.00","12.00","2.00","0.00","5133"
"9286","2017-03-31","47699.00","12.00","5.00","0.00","5133"
"9287","2017-04-30","40719.00","18.00","4.00","0.00","5133"
"9288","2017-05-31","58304.00","23.00","3.00","0.00","5133"
"9289","2016-06-30","0.00","0.00","2.00","1.00","2683"
"9290","2016-07-31","0.00","1.00","1.00","2.00","2683"
"9291","2016-08-31","0.00","0.00","2.00","2.00","2683"
"9292","2016-09-30","0.00","0.00","6.00","0.00","2683"
"9293","2016-10-31","0.00","0.00","4.00","2.00","2683"
"9294","2016-11-30","0.00","0.00","7.00","1.00","2683"
"9295","2016-12-31","0.00","0.00","9.00","0.00","2683"
"9296","2017-01-31","0.00","0.00","6.00","1.00","2683"
"9297","2017-02-28","0.00","0.00","5.00","2.00","2683"
"9298","2017-03-31","0.00","0.00","7.00","2.00","2683"
"9299","2017-04-30","0.00","0.00","7.00","3.00","2683"
"9300","2017-05-31","0.00","0.00","5.00","4.00","2683"
"9301","2016-06-30","52.00","34.00","4.00","1.00","2375"
"9302","2016-07-31","48.00","19.00","4.00","3.00","2375"
"9303","2016-08-31","32.00","18.00","13.00","1.00","2375"
"9304","2016-09-30","62.00","64.00","11.00","0.00","2375"
"9305","2016-10-31","33.00","17.00","13.00","0.00","2375"
"9306","2016-11-30","42.00","49.00","8.00","0.00","2375"
"9307","2016-12-31","51.00","81.00","35.00","0.00","2375"
"9308","2017-01-31","55.00","104.00","29.00","0.00","2375"
"9309","2017-02-28","69.00","76.00","8.00","0.00","2375"
"9310","2017-03-31","71.00","140.00","12.00","0.00","2375"
"9311","2017-04-30","93.00","157.00","20.00","0.00","2375"
"9312","2017-05-31","125.00","179.00","36.00","0.00","2375"
"9313","2016-06-30","41.00","11.00","0.00","0.00","3483"
"9314","2016-07-31","53.00","16.00","0.00","0.00","3483"
"9315","2016-08-31","85.00","22.00","0.00","0.00","3483"
"9316","2016-09-30","97.00","27.00","0.00","0.00","3483"
"9317","2016-10-31","82.00","24.00","0.00","0.00","3483"
"9318","2016-11-30","129.00","34.00","0.00","0.00","3483"
"9319","2016-12-31","192.00","58.00","0.00","0.00","3483"
"9320","2017-01-31","125.00","43.00","0.00","0.00","3483"
"9321","2017-02-28","89.00","30.00","0.00","0.00","3483"
"9322","2017-03-31","178.00","42.00","0.00","0.00","3483"
"9323","2017-04-30","435.00","44.00","0.00","0.00","3483"
"9324","2017-05-31","3815.00","35.00","0.00","0.00","3483"
"9325","2016-06-30","14.00","4.00","44.00","0.00","171"
"9326","2016-07-31","13.00","4.00","42.00","0.00","171"
"9327","2016-08-31","12.00","6.00","37.00","0.00","171"
"9328","2016-09-30","13.00","93.00","11.00","0.00","171"
"9329","2016-10-31","11.00","100.00","0.00","0.00","171"
"9330","2016-11-30","18.00","88.00","0.00","0.00","171"
"9331","2016-12-31","12.00","84.00","0.00","0.00","171"
"9332","2017-01-31","12.00","90.00","0.00","0.00","171"
"9333","2017-02-28","12.00","87.00","0.00","0.00","171"
"9334","2017-03-31","7.00","97.00","1.00","0.00","171"
"9335","2017-04-30","3.00","94.00","1.00","0.00","171"
