"id","date","qianPerson","wanPerson","shiWanPerson","baiWanPerson","wdzjPlatId"
"6769","2016-08-31","1368.00","2758.00","1151.00","53.00","1195"
"6770","2016-09-30","1432.00","2861.00","1325.00","87.00","1195"
"6771","2016-10-31","1039.00","2584.00","1326.00","62.00","1195"
"6772","2016-11-30","1282.00","2852.00","1415.00","100.00","1195"
"6773","2016-12-31","1244.00","3209.00","1545.00","125.00","1195"
"6774","2017-01-31","854.00","2225.00","1056.00","85.00","1195"
"6775","2017-02-28","878.00","2583.00","1115.00","64.00","1195"
"6776","2017-03-31","1054.00","3261.00","1697.00","138.00","1195"
"6777","2017-04-30","972.00","2811.00","1323.00","87.00","1195"
"6778","2017-05-31","787.00","2337.00","1073.00","83.00","1195"
"6779","2016-06-30","1466.00","2479.00","894.00","40.00","854"
"6780","2016-07-31","1513.00","2901.00","1236.00","76.00","854"
"6781","2016-08-31","1586.00","2566.00","1019.00","53.00","854"
"6782","2016-09-30","1370.00","2367.00","919.00","31.00","854"
"6783","2016-10-31","1282.00","2308.00","936.00","42.00","854"
"6784","2016-11-30","1034.00","2194.00","1076.00","58.00","854"
"6785","2016-12-31","1368.00","2600.00","1200.00","57.00","854"
"6786","2017-01-31","1356.00","2491.00","979.00","40.00","854"
"6787","2017-02-28","986.00","2160.00","1052.00","58.00","854"
"6788","2017-03-31","1215.00","3180.00","1849.00","132.00","854"
"6789","2017-04-30","1274.00","2992.00","1553.00","115.00","854"
"6790","2017-05-31","1128.00","2558.00","1368.00","93.00","854"
"6791","2016-06-30","5994.00","2537.00","785.00","61.00","1190"
"6792","2016-07-31","5545.00","1926.00","834.00","73.00","1190"
"6793","2016-08-31","4236.00","1684.00","799.00","62.00","1190"
"6794","2016-09-30","13249.00","1906.00","814.00","89.00","1190"
"6795","2016-10-31","4561.00","1781.00","672.00","75.00","1190"
"6796","2016-11-30","3899.00","2235.00","753.00","90.00","1190"
"6797","2016-12-31","4049.00","1783.00","683.00","85.00","1190"
"6798","2017-01-31","4064.00","1895.00","723.00","88.00","1190"
"6799","2017-02-28","4781.00","2738.00","1142.00","85.00","1190"
"6800","2017-03-31","5005.00","3312.00","1069.00","108.00","1190"
"6801","2017-04-30","4914.00","3122.00","1148.00","89.00","1190"
"6802","2017-05-31","5121.00","3343.00","1397.00","177.00","1190"
"6803","2016-06-30","1657.00","4258.00","1093.00","17.00","537"
"6804","2016-07-31","3150.00","4352.00","1637.00","29.00","537"
"6805","2016-08-31","1920.00","4643.00","1911.00","56.00","537"
"6806","2016-09-30","1748.00","4661.00","2031.00","67.00","537"
"6807","2016-10-31","1620.00","4674.00","1956.00","49.00","537"
"6808","2016-11-30","1900.00","4914.00","2491.00","97.00","537"
"6809","2016-12-31","2089.00","4917.00","2405.00","100.00","537"
"6810","2017-01-31","2352.00","5467.00","2878.00","154.00","537"
"6811","2017-02-28","2419.00","5341.00","2005.00","70.00","537"
"6812","2017-03-31","2301.00","5914.00","2887.00","121.00","537"
"6813","2017-04-30","2229.00","5978.00","2502.00","98.00","537"
"6814","2017-05-31","2559.00","5487.00","2079.00","72.00","537"
"6815","2016-06-30","1449.00","2587.00","461.00","5.00","1030"
"6816","2016-07-31","1511.00","2314.00","414.00","10.00","1030"
"6817","2016-08-31","1450.00","2120.00","416.00","10.00","1030"
"6818","2016-09-30","1354.00","2123.00","438.00","11.00","1030"
"6819","2016-10-31","1375.00","1947.00","422.00","9.00","1030"
"6820","2016-11-30","1444.00","1923.00","449.00","15.00","1030"
"6821","2016-12-31","1287.00","1717.00","386.00","9.00","1030"
"6822","2017-01-31","1117.00","1732.00","484.00","14.00","1030"
"6823","2017-02-28","1181.00","2047.00","594.00","27.00","1030"
"6824","2017-03-31","1287.00","2014.00","684.00","52.00","1030"
"6825","2017-04-30","975.00","1424.00","385.00","6.00","1030"
"6826","2017-05-31","968.00","1549.00","505.00","14.00","1030"
"6827","2016-07-31","32398.00","2891.00","562.00","17.00","2005"
"6828","2016-08-31","34960.00","3963.00","768.00","28.00","2005"
"6829","2016-09-30","38833.00","4289.00","697.00","29.00","2005"
"6830","2016-10-31","44248.00","2596.00","540.00","25.00","2005"
"6831","2016-11-30","46024.00","2424.00","637.00","25.00","2005"
"6832","2016-12-31","46224.00","4867.00","1387.00","42.00","2005"
"6833","2017-01-31","45129.00","4022.00","822.00","24.00","2005"
"6834","2017-02-28","51167.00","1757.00","377.00","13.00","2005"
"6835","2017-03-31","57193.00","4302.00","1145.00","36.00","2005"
"6836","2017-04-30","55999.00","5493.00","1172.00","47.00","2005"
"6837","2017-05-31","57734.00","7110.00","1372.00","53.00","2005"
"6838","2016-06-30","12874.00","4915.00","701.00","30.00","809"
"6839","2016-07-31","10561.00","4930.00","773.00","34.00","809"
"6840","2016-08-31","11808.00","5551.00","904.00","37.00","809"
"6841","2016-09-30","7781.00","5527.00","1102.00","43.00","809"
"6842","2016-10-31","8604.00","5305.00","857.00","44.00","809"
"6843","2016-11-30","8912.00","5934.00","937.00","39.00","809"
"6844","2016-12-31","7946.00","5872.00","1037.00","45.00","809"
"6845","2017-01-31","11436.00","6074.00","1065.00","56.00","809"
"6846","2017-02-28","10853.00","7501.00","1159.00","47.00","809"
"6847","2017-03-31","14712.00","8750.00","1439.00","47.00","809"
"6848","2017-04-30","15589.00","9807.00","1405.00","61.00","809"
"6849","2017-05-31","12896.00","8210.00","979.00","44.00","809"
"6850","2016-06-30","2991.00","3682.00","1035.00","46.00","611"
"6851","2016-07-31","2670.00","3920.00","1109.00","49.00","611"
"6852","2016-08-31","3438.00","4170.00","1049.00","41.00","611"
"6853","2016-09-30","3156.00","4813.00","1411.00","51.00","611"
"6854","2016-10-31","2680.00","3909.00","1055.00","30.00","611"
"6855","2016-11-30","2695.00","4481.00","1227.00","38.00","611"
"6856","2016-12-31","2599.00","4334.00","1220.00","39.00","611"
"6857","2017-01-31","2166.00","4123.00","1322.00","59.00","611"
"6858","2017-02-28","2880.00","4619.00","1160.00","22.00","611"
"6859","2017-03-31","3407.00","5882.00","1618.00","45.00","611"
"6860","2017-04-30","3411.00","6088.00","1557.00","50.00","611"
"6861","2017-05-31","4308.00","7305.00","1670.00","34.00","611"
"6862","2016-06-30","104.00","304.00","351.00","70.00","3122"
"6863","2016-07-31","116.00","349.00","416.00","74.00","3122"
"6864","2016-08-31","105.00","380.00","455.00","90.00","3122"
"6865","2016-09-30","127.00","428.00","438.00","57.00","3122"
"6866","2016-10-31","88.00","363.00","521.00","102.00","3122"
"6867","2016-11-30","213.00","383.00","583.00","113.00","3122"
"6868","2016-12-31","94.00","390.00","651.00","150.00","3122"
"6869","2017-01-31","93.00","482.00","665.00","136.00","3122"
"6870","2017-02-28","143.00","695.00","559.00","69.00","3122"
"6871","2017-03-31","97.00","428.00","591.00","105.00","3122"
"6872","2017-04-30","90.00","456.00","772.00","164.00","3122"
"6873","2017-05-31","148.00","392.00","713.00","174.00","3122"
"6874","2016-06-30","119.00","179.00","164.00","56.00","461"
"6875","2016-07-31","121.00","174.00","148.00","65.00","461"
"6876","2016-08-31","109.00","153.00","178.00","73.00","461"
"6877","2016-09-30","109.00","202.00","169.00","75.00","461"
"6878","2016-10-31","126.00","163.00","188.00","81.00","461"
"6879","2016-11-30","115.00","185.00","184.00","97.00","461"
"6880","2016-12-31","119.00","188.00","193.00","90.00","461"
"6881","2017-01-31","117.00","167.00","216.00","98.00","461"
"6882","2017-02-28","138.00","231.00","210.00","82.00","461"
"6883","2017-03-31","150.00","229.00","244.00","99.00","461"
"6884","2017-04-30","156.00","219.00","217.00","93.00","461"
"6885","2017-05-31","161.00","224.00","233.00","108.00","461"
"6886","2016-06-30","17950.00","9021.00","1161.00","31.00","127"
"6887","2016-07-31","21141.00","8614.00","1322.00","29.00","127"
"6888","2016-08-31","19434.00","9384.00","1359.00","33.00","127"
"6889","2016-09-30","22526.00","9410.00","1379.00","31.00","127"
"6890","2016-10-31","18566.00","9933.00","1568.00","44.00","127"
"6891","2016-11-30","17099.00","10545.00","1611.00","38.00","127"
"6892","2016-12-31","17022.00","9332.00","1467.00","35.00","127"
"6893","2017-01-31","13056.00","9675.00","1736.00","43.00","127"
"6894","2017-02-28","16546.00","11363.00","1794.00","48.00","127"
"6895","2017-03-31","17353.00","11711.00","1535.00","28.00","127"
"6896","2017-04-30","15108.00","10218.00","1390.00","26.00","127"
"6897","2017-05-31","13569.00","12217.00","1554.00","25.00","127"
"6898","2016-06-30","1520.00","1308.00","599.00","9.00","307"
"6899","2016-07-31","2570.00","2904.00","1022.00","19.00","307"
"6900","2016-08-31","2879.00","6630.00","1590.00","44.00","307"
"6901","2016-09-30","2852.00","5129.00","1598.00","51.00","307"
"6902","2016-10-31","2868.00","2238.00","1655.00","66.00","307"
"6903","2016-11-30","3828.00","2327.00","2042.00","211.00","307"
"6904","2016-12-31","3681.00","2195.00","1791.00","210.00","307"
"6905","2017-01-31","3291.00","2419.00","2011.00","196.00","307"
"6906","2017-02-28","4176.00","2982.00","2113.00","85.00","307"
"6907","2017-03-31","4354.00","3318.00","2083.00","62.00","307"
"6908","2017-04-30","4015.00","3167.00","2156.00","67.00","307"
"6909","2017-05-31","4301.00","2986.00","2139.00","56.00","307"
"6910","2016-06-30","17667.00","16962.00","2224.00","23.00","93"
"6911","2016-07-31","20352.00","14127.00","1573.00","15.00","93"
"6912","2016-08-31","13716.00","9545.00","1218.00","13.00","93"
"6913","2016-09-30","22650.00","5174.00","409.00","7.00","93"
"6914","2016-10-31","15964.00","6465.00","732.00","9.00","93"
"6915","2016-11-30","20023.00","11746.00","1489.00","11.00","93"
"6916","2016-12-31","15164.00","7292.00","743.00","5.00","93"
"6917","2017-01-31","21110.00","8806.00","1013.00","4.00","93"
"6918","2017-02-28","13297.00","9485.00","1149.00","7.00","93"
"6919","2017-03-31","19570.00","10837.00","1299.00","7.00","93"
"6920","2017-04-30","19354.00","8703.00","1071.00","6.00","93"
"6921","2017-05-31","15625.00","8450.00","1007.00","4.00","93"
"6922","2016-06-30","8151.00","2658.00","1198.00","55.00","216"
"6923","2016-07-31","2641.00","2671.00","1293.00","60.00","216"
"6924","2016-08-31","2667.00","2772.00","1301.00","72.00","216"
"6925","2016-09-30","4592.00","3137.00","1440.00","88.00","216"
"6926","2016-10-31","3383.00","3076.00","1383.00","86.00","216"
"6927","2016-11-30","3356.00","2912.00","1318.00","112.00","216"
"6928","2016-12-31","2510.00","3053.00","1450.00","105.00","216"
"6929","2017-01-31","2207.00","2769.00","1405.00","117.00","216"
"6930","2017-02-28","2482.00","3303.00","1570.00","104.00","216"
"6931","2017-03-31","2508.00","3632.00","1743.00","128.00","216"
"6932","2017-04-30","2377.00","3422.00","1554.00","101.00","216"
"6933","2017-05-31","2361.00","3340.00","1559.00","115.00","216"
"6934","2016-12-31","1.00","0.00","0.00","0.00","6369"
"6935","2017-01-31","132.00","47.00","5.00","0.00","6369"
"6936","2017-02-28","91.00","96.00","7.00","0.00","6369"
"6937","2017-03-31","1106.00","890.00","95.00","3.00","6369"
"6938","2017-04-30","5317.00","3592.00","448.00","8.00","6369"
"6939","2017-05-31","5797.00","5736.00","887.00","9.00","6369"
"6940","2016-06-30","10173.00","8980.00","4437.00","102.00","3995"
"6941","2016-07-31","11847.00","10933.00","4666.00","83.00","3995"
"6942","2016-08-31","11864.00","10147.00","4808.00","101.00","3995"
"6943","2016-09-30","12780.00","11410.00","4582.00","90.00","3995"
"6944","2016-10-31","7180.00","6324.00","2663.00","43.00","3995"
"6945","2016-11-30","8082.00","7335.00","2978.00","41.00","3995"
"6946","2016-12-31","9346.00","11512.00","4256.00","48.00","3995"
"6947","2017-01-31","3840.00","3893.00","1618.00","32.00","3995"
"6948","2017-02-28","3475.00","2748.00","398.00","1.00","3995"
"6949","2017-03-31","4722.00","5907.00","1114.00","15.00","3995"
"6950","2017-04-30","6392.00","6737.00","1166.00","20.00","3995"
"6951","2017-05-31","6887.00","6392.00","1357.00","14.00","3995"
"6952","2016-06-30","2284.00","2104.00","409.00","11.00","610"
"6953","2016-07-31","2348.00","1974.00","382.00","10.00","610"
"6954","2016-08-31","2108.00","2038.00","404.00","10.00","610"
"6955","2016-09-30","2507.00","2592.00","550.00","13.00","610"
"6956","2016-10-31","2229.00","2430.00","511.00","17.00","610"
"6957","2016-11-30","2408.00","2756.00","554.00","17.00","610"
"6958","2016-12-31","2530.00","2946.00","715.00","22.00","610"
"6959","2017-01-31","2268.00","3236.00","753.00","16.00","610"
"6960","2017-02-28","2800.00","3730.00","691.00","18.00","610"
"6961","2017-03-31","3463.00","4790.00","1074.00","27.00","610"
"6962","2017-04-30","3199.00","4147.00","1093.00","58.00","610"
"6963","2017-05-31","2977.00","4368.00","1358.00","68.00","610"
"6964","2016-06-30","4662.00","3988.00","854.00","9.00","440"
"6965","2016-07-31","3666.00","4185.00","1043.00","10.00","440"
"6966","2016-08-31","4870.00","4812.00","1057.00","12.00","440"
"6967","2016-09-30","5903.00","4577.00","990.00","12.00","440"
"6968","2016-10-31","5107.00","4323.00","854.00","10.00","440"
"6969","2016-11-30","7988.00","5409.00","1334.00","16.00","440"
"6970","2016-12-31","7786.00","4798.00","901.00","16.00","440"
"6971","2017-01-31","5365.00","5478.00","1238.00","22.00","440"
"6972","2017-02-28","5458.00","6473.00","1398.00","14.00","440"
"6973","2017-03-31","7038.00","7827.00","1701.00","22.00","440"
"6974","2017-04-30","6924.00","6569.00","1269.00","14.00","440"
"6975","2017-05-31","5818.00","7121.00","1476.00","19.00","440"
"6976","2016-06-30","10092.00","6235.00","748.00","14.00","868"
"6977","2016-07-31","6998.00","6760.00","776.00","18.00","868"
"6978","2016-08-31","6487.00","5740.00","795.00","24.00","868"
"6979","2016-09-30","7392.00","5831.00","792.00","20.00","868"
"6980","2016-10-31","8458.00","6234.00","969.00","18.00","868"
"6981","2016-11-30","8135.00","7122.00","994.00","21.00","868"
"6982","2016-12-31","7993.00","8529.00","1024.00","20.00","868"
"6983","2017-01-31","9112.00","10123.00","1314.00","24.00","868"
"6984","2017-02-28","9285.00","11278.00","1852.00","23.00","868"
"6985","2017-03-31","10372.00","11853.00","2085.00","28.00","868"
"6986","2017-04-30","10549.00","15528.00","1611.00","15.00","868"
"6987","2017-05-31","11125.00","10592.00","2557.00","25.00","868"
"6988","2016-06-30","1065.00","1444.00","383.00","19.00","1090"
"6989","2016-07-31","1092.00","1339.00","378.00","20.00","1090"
"6990","2016-08-31","515.00","581.00","339.00","21.00","1090"
"6991","2016-09-30","663.00","879.00","348.00","21.00","1090"
"6992","2016-10-31","410.00","853.00","344.00","22.00","1090"
"6993","2016-11-30","712.00","1188.00","325.00","7.00","1090"
"6994","2016-12-31","1362.00","1320.00","324.00","7.00","1090"
"6995","2017-01-31","1356.00","1080.00","274.00","7.00","1090"
"6996","2017-02-28","1217.00","764.00","201.00","6.00","1090"
"6997","2017-03-31","1281.00","1108.00","239.00","7.00","1090"
"6998","2017-04-30","1715.00","1309.00","405.00","19.00","1090"
"6999","2017-05-31","4280.00","1504.00","817.00","110.00","1090"
"7000","2016-06-30","1198.00","265.00","60.00","0.00","933"
"7001","2016-07-31","606.00","599.00","235.00","1.00","933"
"7002","2016-08-31","1014.00","2807.00","268.00","1.00","933"
"7003","2016-09-30","7166.00","1522.00","550.00","4.00","933"
"7004","2016-10-31","7278.00","3377.00","625.00","14.00","933"
"7005","2016-11-30","14156.00","3961.00","546.00","18.00","933"
"7006","2016-12-31","6016.00","2395.00","556.00","13.00","933"
"7007","2017-01-31","986.00","2314.00","772.00","30.00","933"
"7008","2017-02-28","23069.00","9739.00","1511.00","49.00","933"
"7009","2017-03-31","25793.00","8385.00","1742.00","70.00","933"
"7010","2017-04-30","20555.00","7293.00","1646.00","55.00","933"
"7011","2017-05-31","15385.00","9593.00","2266.00","42.00","933"
"7012","2016-06-30","171.00","232.00","89.00","19.00","3756"
"7013","2016-07-31","177.00","255.00","107.00","20.00","3756"
"7014","2016-08-31","178.00","327.00","110.00","24.00","3756"
"7015","2016-09-30","169.00","344.00","145.00","28.00","3756"
"7016","2016-10-31","169.00","320.00","128.00","28.00","3756"
"7017","2016-11-30","198.00","397.00","155.00","35.00","3756"
"7018","2016-12-31","179.00","341.00","188.00","28.00","3756"
"7019","2017-01-31","158.00","412.00","242.00","39.00","3756"
"7020","2017-02-28","193.00","393.00","189.00","26.00","3756"
"7021","2017-03-31","173.00","449.00","266.00","31.00","3756"
"7022","2017-04-30","171.00","397.00","149.00","21.00","3756"
"7023","2017-05-31","167.00","304.00","111.00","16.00","3756"
"7024","2016-06-30","5076.00","4324.00","1052.00","37.00","184"
"7025","2016-07-31","4903.00","4397.00","1004.00","32.00","184"
"7026","2016-08-31","4221.00","4799.00","1226.00","34.00","184"
"7027","2016-09-30","3853.00","5595.00","1192.00","36.00","184"
"7028","2016-10-31","4313.00","5563.00","1287.00","41.00","184"
"7029","2016-11-30","5441.00","5728.00","1176.00","48.00","184"
"7030","2016-12-31","5306.00","5233.00","1351.00","54.00","184"
"7031","2017-01-31","5596.00","5256.00","1169.00","54.00","184"
"7032","2017-02-28","5391.00","5669.00","1310.00","37.00","184"
"7033","2017-03-31","6845.00","8490.00","1586.00","63.00","184"
"7034","2017-04-30","7594.00","8470.00","1490.00","40.00","184"
"7035","2017-05-31","9158.00","8726.00","1509.00","50.00","184"
"7036","2016-06-30","8734.00","10144.00","485.00","10.00","460"
"7037","2016-07-31","6312.00","7928.00","612.00","12.00","460"
"7038","2016-08-31","6536.00","7520.00","642.00","9.00","460"
"7039","2016-09-30","5743.00","7007.00","609.00","16.00","460"
